Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Accuracy,Feedback,Study
36,1,2,0.65,0.8710397,3.161656,3,0,1,1
36,2,1,0.85,1.419289,3.507687,3,0,1,1
36,1,1,0.75,1.148661,4.530732,3,1,1,1
36,2,1,0.9,2.266942,1.79427,3,0,1,1
36,1,1,0.8,3.506278,4.468223,3,1,1,1
36,1,1,0.85,1.19123,4.267822,3,1,1,1
37,2,2,0.7,1.843441,3.428092,1,1,1,1
37,1,2,0.75,1.782687,3.029217,1,0,1,1
37,2,2,0.65,1.716274,2.596003,1,1,1,1
37,2,2,0.7,1.610648,2.567843,1,1,1,1
37,2,1,0.55,2.008271,1.714438,1,0,1,1
37,2,2,0.6,1.747464,2.33458,1,1,1,1
37,1,1,0.8,1.706807,3.527762,1,1,1,1
37,2,2,0.6,1.645124,2.020436,1,1,1,1
37,2,2,0.75,1.673329,2.743524,1,1,1,1
37,1,2,0.65,1.642218,2.523,1,0,1,1
37,1,2,0.6,2.10919,2.053733,1,0,1,1
37,1,1,0.65,1.817258,1.906141,1,1,1,1
37,2,1,0.6,2.721158,2.215132,1,0,1,1
37,2,1,0.75,1.840677,2.708494,1,0,1,1
37,2,2,0.65,3.381996,3.358365,1,1,1,1
37,1,1,0.75,1.883748,2.722505,1,1,1,1
37,2,2,1,1.511404,1.879199,1,1,1,1
37,2,2,0.8,1.787031,3.055333,1,1,1,1
37,1,2,0.6,1.904575,1.749443,1,0,1,1
37,1,1,0.6,2.218848,1.484632,1,1,1,1
37,2,2,0.7,1.49963,2.212047,1,1,1,1
37,1,1,0.65,1.784656,1.795118,1,1,1,1
37,1,1,0.7,2.311968,2.240401,1,1,1,1
37,2,2,0.6,1.58359,1.395057,1,1,1,1
37,1,2,0.65,1.833098,1.786187,1,0,1,1
37,2,2,0.75,1.445103,3.334592,1,1,1,1
37,2,2,0.5,2.065207,1.426091,1,1,1,1
37,2,2,0.5,1.74379,0.8215466,1,1,1,1
37,1,1,0.6,1.729645,1.492833,1,1,1,1
37,1,1,0.6,2.157439,1.343827,1,1,1,1
37,1,1,0.6,2.156077,1.48176,1,1,1,1
37,2,2,0.6,1.450562,1.845863,1,1,1,1
37,1,2,0.6,1.719925,1.423841,1,0,1,1
37,1,1,0.65,1.661537,1.742756,1,1,1,1
37,2,2,0.55,1.726752,1.212458,1,1,1,1
37,2,2,0.55,1.796635,1.280308,1,1,1,1
37,2,2,0.6,4.873505,1.840698,1,1,1,1
37,2,2,0.55,1.87174,1.936349,1,1,1,1
37,2,1,0.55,1.914495,1.015695,1,0,1,1
37,2,2,0.6,1.580356,1.223553,1,1,1,1
37,2,2,0.75,1.455062,2.528766,1,1,1,1
37,1,2,0.75,1.560875,2.063361,1,0,1,1
37,1,2,0.6,1.762015,1.237122,1,0,1,1
37,2,1,0.6,1.567995,1.627046,1,0,1,1
37,1,2,0.9,1.89069,2.883324,1,0,1,1
37,2,1,0.6,2.615749,1.244719,1,0,1,1
37,1,2,0.55,1.824697,1.355163,1,0,1,1
37,2,2,0.55,1.725716,0.9570062,1,1,1,1
37,1,1,0.55,1.717694,0.9707347,1,1,1,1
37,1,1,0.5,1.845087,0.2927555,1,1,1,1
38,2,1,0.65,1.679053,2.310833,3,0,1,1
38,1,2,0.7,1.852421,1.87868,3,0,1,1
38,2,1,0.85,1.62131,4.281192,3,0,1,1
38,2,2,0.55,1.992083,1.683279,3,1,1,1
38,2,1,0.65,1.713665,1.895006,3,0,1,1
38,2,2,0.65,1.951288,2.324798,3,1,1,1
38,1,1,0.75,1.731525,1.609292,3,1,1,1
38,2,1,0.65,1.530444,2.576571,3,0,1,1
38,2,1,0.65,1.505877,4.527992,3,0,1,1
38,1,1,0.55,1.598264,1.064032,3,1,1,1
38,1,1,0.6,1.500981,3.082011,3,1,1,1
38,1,2,0.55,1.905689,1.15235,3,0,1,1
38,2,1,0.6,1.520076,2.226662,3,0,1,1
38,2,1,0.75,1.576658,2.253188,3,0,1,1
38,2,1,0.7,1.475515,1.836828,3,0,1,1
38,1,1,0.9,1.418202,2.427978,3,1,1,1
38,2,2,0.75,1.694685,1.585132,3,1,1,1
38,2,1,0.6,1.767779,1.667642,3,0,1,1
38,1,2,0.6,1.405049,1.713734,3,0,1,1
38,1,1,0.7,1.410616,3.083757,3,1,1,1
38,2,2,0.75,1.945457,2.357043,3,1,1,1
38,1,1,0.7,1.426901,2.991301,3,1,1,1
38,1,1,0.8,1.529226,2.524845,3,1,1,1
38,2,2,0.7,1.754743,2.230216,3,1,1,1
38,1,1,0.75,1.499261,2.362844,3,1,1,1
38,2,2,0.8,1.754083,3.959796,3,1,1,1
38,2,2,0.65,2.226338,2.034258,3,1,1,1
38,2,1,0.8,1.459175,3.053419,3,0,1,1
38,1,2,0.7,1.398199,1.15344,3,0,1,1
38,1,1,0.65,1.547312,1.974384,3,1,1,1
38,1,1,0.75,1.473146,2.609641,3,1,1,1
38,2,2,0.55,1.797784,1.192803,3,1,1,1
38,1,1,0.6,1.466697,1.418948,3,1,1,1
38,1,1,0.85,1.510904,3.045994,3,1,1,1
38,2,2,0.55,2.081523,0.9764573,3,1,1,1
38,2,2,0.6,1.724994,1.193119,3,1,1,1
38,2,1,0.5,2.076716,1.26856,3,0,1,1
38,2,2,0.6,1.81748,1.262165,3,1,1,1
38,2,2,0.9,2.456471,1.719757,3,1,1,1
38,2,2,0.6,1.593809,1.343615,3,1,1,1
38,2,1,0.7,1.71278,1.097428,3,0,1,1
38,1,2,0.6,1.68003,1.033153,3,0,1,1
38,1,1,0.95,1.468426,1.714478,3,1,1,1
38,2,1,1,1.549139,1.203377,3,0,1,1
38,1,1,0.55,2.020279,0.8549138,3,1,1,1
38,2,1,0.75,1.45545,1.536676,3,0,1,1
38,1,1,0.6,1.665952,1.375847,3,1,1,1
38,2,2,0.65,1.612757,1.648185,3,1,1,1
38,1,1,0.75,1.493604,3.142722,3,1,1,1
38,1,1,1,1.559568,1.451336,3,1,1,1
39,2,2,1,1.818706,5.486512,3,1,1,1
39,1,1,0.7,2.679049,3.091943,3,1,1,1
39,2,2,0.55,5.362229,3.062851,3,1,1,1
39,2,1,0.65,3.291354,1.848015,3,0,1,1
39,2,1,0.7,2.524458,1.826511,3,0,1,1
39,2,1,0.65,3.927583,2.572803,3,0,1,1
39,1,1,0.55,8.01244,2.028908,3,1,1,1
39,2,2,0.65,2.942267,5.091716,3,1,1,1
39,2,1,0.75,3.843532,2.707568,3,0,1,1
39,1,2,0.85,1.860733,4.389282,3,0,1,1
39,1,1,0.65,1.887286,1.695834,3,1,1,1
39,1,1,0.75,1.671396,3.544811,3,1,1,1
39,2,1,0.7,1.951118,1.763414,3,0,1,1
39,2,2,0.6,2.174255,2.604192,3,1,1,1
39,2,2,0.65,3.297116,2.609366,3,1,1,1
39,1,1,0.85,1.804808,5.184268,3,1,1,1
39,2,2,0.75,2.372847,2.617437,3,1,1,1
39,2,1,0.7,1.960098,1.997488,3,0,1,1
39,1,1,0.65,2.164005,2.109909,3,1,1,1
39,1,1,0.85,1.686485,8.801126,3,1,1,1
39,2,2,0.9,1.817784,4.154349,3,1,1,1
39,1,1,0.6,2.021674,3.649392,3,1,1,1
39,1,2,0.55,2.606377,2.035249,3,0,1,1
39,2,2,0.65,2.508708,2.741103,3,1,1,1
39,1,1,0.6,4.377047,1.866823,3,1,1,1
39,2,2,0.5,4.057777,1.64343,3,1,1,1
39,2,2,1,2.291267,1.7388,3,1,1,1
39,2,1,0.6,4.265216,1.527261,3,0,1,1
39,1,2,1,1.749341,1.971046,3,0,1,1
39,1,2,0.65,3.189556,1.558768,3,0,1,1
39,1,2,0.6,4.823247,1.825376,3,0,1,1
39,2,1,0.5,5.187594,0.7807406,3,0,1,1
39,1,1,0.55,1.895898,3.398017,3,1,1,1
39,1,1,0.7,4.432636,2.751776,3,1,1,1
39,2,2,1,1.95195,1.493693,3,1,1,1
39,2,2,0.7,2.642057,1.61052,3,1,1,1
39,2,2,1,1.633171,1.233085,3,1,1,1
39,2,1,0.8,1.811504,2.316129,3,0,1,1
39,2,1,0.65,2.101022,2.833801,3,0,1,1
39,2,2,0.65,3.146369,2.180331,3,1,1,1
39,2,1,0.8,1.735929,2.805521,3,0,1,1
39,1,2,1,1.810442,1.943714,3,0,1,1
39,1,1,0.6,2.185014,1.012985,3,1,1,1
39,2,1,0.6,2.173088,1.089918,3,0,1,1
39,1,1,0.6,2.037315,2.509799,3,1,1,1
39,2,1,0.6,1.923193,2.23196,3,0,1,1
39,1,2,0.6,2.812125,2.729203,3,0,1,1
39,2,1,0.5,2.801822,1.253305,3,0,1,1
39,1,1,0.55,1.719868,1.000068,3,1,1,1
39,1,1,0.65,1.572971,1.817068,3,1,1,1
40,2,2,1,1.633659,3.712986,1,1,1,1
40,1,1,0.85,3.080353,3.429837,1,1,1,1
40,2,1,1,1.441113,2.602076,1,0,1,1
40,2,2,0.9,1.542134,2.54747,1,1,1,1
40,2,1,0.95,1.816074,2.225767,1,0,1,1
40,2,2,1,1.412535,1.712107,1,1,1,1
40,1,1,0.9,1.883273,2.147789,1,1,1,1
40,2,2,0.9,1.534881,3.132468,1,1,1,1
40,2,2,1,1.350321,1.437184,1,1,1,1
40,1,2,0.9,1.487087,2.672535,1,0,1,1
40,1,2,0.85,1.647941,2.407009,1,0,1,1
40,1,2,0.85,1.572719,2.399951,1,0,1,1
40,2,2,1,1.369399,1.076685,1,1,1,1
40,2,1,0.95,1.4357,1.991369,1,0,1,1
40,2,1,0.85,1.522734,2.074105,1,0,1,1
40,1,1,0.9,1.414812,1.467658,1,1,1,1
40,2,2,1,1.389292,1.207618,1,1,1,1
40,2,2,0.85,1.400636,1.651982,1,1,1,1
40,1,2,0.95,1.339259,2.170251,1,0,1,1
40,1,1,0.9,1.298464,1.809155,1,1,1,1
40,2,2,1,1.499567,0.9621218,1,1,1,1
40,1,1,0.8,1.590204,2.697962,1,1,1,1
40,1,1,0.8,1.5375,2.023571,1,1,1,1
40,2,2,0.9,1.461047,2.179646,1,1,1,1
40,1,1,0.85,1.468472,2.956262,1,1,1,1
40,2,2,0.85,1.762508,2.156955,1,1,1,1
40,2,2,0.85,2.683044,2.32993,1,1,1,1
40,2,2,0.9,1.376378,1.567303,1,1,1,1
40,1,2,0.9,1.396391,1.829478,1,0,1,1
40,1,2,0.85,1.333993,2.113713,1,0,1,1
40,1,1,0.85,1.743603,2.878615,1,1,1,1
40,2,2,0.85,1.544847,1.796215,1,1,1,1
40,1,2,0.9,1.294735,1.791616,1,0,1,1
40,1,1,0.85,1.465259,1.68966,1,1,1,1
40,2,2,0.85,2.310028,2.349575,1,1,1,1
40,2,1,0.8,1.536576,1.957487,1,0,1,1
40,2,2,0.75,1.670974,1.728087,1,1,1,1
40,2,2,0.8,2.152991,1.789242,1,1,1,1
40,2,1,0.85,1.653004,3.084112,1,0,1,1
40,2,2,0.95,1.205068,2.409701,1,1,1,1
40,2,2,0.85,1.508976,1.973811,1,1,1,1
40,1,2,0.9,1.501314,2.636282,1,0,1,1
40,1,2,0.9,1.507018,1.921104,1,0,1,1
40,2,1,0.8,1.98176,3.427842,1,0,1,1
40,1,1,0.8,1.831878,1.986467,1,1,1,1
40,2,2,0.8,1.699273,2.364881,1,1,1,1
40,1,2,0.85,1.416747,2.220099,1,0,1,1
40,2,2,0.9,1.387011,1.456429,1,1,1,1
40,1,1,0.85,1.407989,2.165255,1,1,1,1
40,1,1,0.9,1.450147,2.01292,1,1,1,1
41,2,2,0.65,4.678644,2.166926,3,1,1,1
41,1,1,0.8,1.566515,2.973308,3,1,1,1
41,2,1,0.65,2.073216,1.859207,3,0,1,1
41,2,1,0.95,1.504731,2.137289,3,0,1,1
41,2,1,0.8,1.998548,2.040641,3,0,1,1
41,2,2,0.9,1.698139,2.545566,3,1,1,1
41,1,2,0.65,2.452916,1.255455,3,0,1,1
41,2,1,0.8,1.565825,1.634044,3,0,1,1
41,2,1,0.95,1.519527,2.029824,3,0,1,1
41,1,2,0.65,2.450539,1.371776,3,0,1,1
41,1,1,0.85,1.509367,2.106905,3,1,1,1
41,1,2,0.75,1.851548,1.51649,3,0,1,1
41,2,2,0.55,2.024745,0.5962621,3,1,1,1
41,2,1,0.75,1.647325,1.910641,3,0,1,1
41,2,2,0.55,3.85423,0.5919227,3,1,1,1
41,1,1,1,1.514174,2.312474,3,1,1,1
41,2,2,1,1.698447,0.9040315,3,1,1,1
41,2,1,1,1.459118,1.091854,3,0,1,1
41,1,2,0.75,1.73229,1.667197,3,0,1,1
41,1,1,1,1.594987,0.9180107,3,1,1,1
41,2,2,0.8,1.498683,2.47348,3,1,1,1
41,1,1,0.85,1.856849,5.463725,3,1,1,1
41,1,1,0.75,2.283001,2.162436,3,1,1,1
41,2,1,0.6,1.787054,0.7497839,3,0,1,1
41,1,1,0.85,1.277925,2.144863,3,1,1,1
41,2,2,0.5,1.869901,0.580451,3,1,1,1
41,2,2,0.6,1.694478,1.120681,3,1,1,1
41,2,1,0.9,1.220956,1.205221,3,0,1,1
41,1,1,0.85,1.208295,2.234565,3,1,1,1
41,1,1,0.8,1.28385,2.044899,3,1,1,1
41,1,1,0.8,1.353928,1.606646,3,1,1,1
41,2,1,0.8,1.327308,1.36639,3,0,1,1
41,1,2,0.5,1.677546,0.543372,3,0,1,1
41,1,1,0.75,1.037302,2.695368,3,1,1,1
41,2,2,0.65,1.852572,1.116521,3,1,1,1
41,2,2,0.65,1.25985,1.325483,3,1,1,1
41,2,2,0.8,1.415018,3.371706,3,1,1,1
41,2,1,0.75,1.111268,2.356829,3,0,1,1
41,2,1,0.6,2.946133,0.7409427,3,0,1,1
41,2,1,1,1.046659,0.5444179,3,0,1,1
41,2,1,0.7,1.430827,1.04736,3,0,1,1
41,1,1,0.85,1.131192,1.801943,3,1,1,1
41,1,1,0.85,1.02218,1.874173,3,1,1,1
41,2,1,0.5,2.922768,0.1192284,3,0,1,1
41,1,2,0.8,1.277385,1.637657,3,0,1,1
41,2,1,0.75,1.071411,2.207911,3,0,1,1
41,1,1,0.7,1.528852,1.231059,3,1,1,1
41,2,1,0.75,5.864245,1.068974,3,0,1,1
41,1,1,0.65,2.293546,1.159287,3,1,1,1
41,1,1,0.65,1.479937,1.151622,3,1,1,1
42,2,2,0.65,1.353872,6.63155,1,1,1,1
42,1,1,0.7,1.555069,6.142145,1,1,1,1
42,2,2,0.75,2.434078,4.140347,1,1,1,1
42,2,2,0.65,2.605067,3.223845,1,1,1,1
42,2,2,0.6,3.466394,3.743698,1,1,1,1
42,2,1,0.6,3.346596,3.278144,1,0,1,1
42,1,2,0.65,2.284667,3.779828,1,0,1,1
42,2,1,0.6,2.322942,2.497727,1,0,1,1
42,2,2,0.65,1.86952,2.132334,1,1,1,1
42,1,1,0.65,1.943393,4.388507,1,1,1,1
42,1,1,0.75,1.631548,6.311434,1,1,1,1
42,1,1,0.75,2.014776,2.474713,1,1,1,1
42,2,2,0.6,2.595133,2.520272,1,1,1,1
42,2,1,0.7,1.925772,3.978975,1,0,1,1
42,2,2,0.7,2.228004,3.047119,1,1,1,1
42,1,1,0.65,1.782287,3.432327,1,1,1,1
42,2,1,0.6,2.386768,3.879074,1,0,1,1
42,2,2,0.6,2.67589,3.555443,1,1,1,1
42,1,1,0.65,2.333368,2.980608,1,1,1,1
42,1,1,0.65,2.40691,4.194656,1,1,1,1
42,2,2,0.7,2.016003,3.45073,1,1,1,1
42,1,1,0.65,2.202379,2.015395,1,1,1,1
42,1,1,0.65,1.72198,2.111357,1,1,1,1
42,2,2,0.7,2.125684,2.252645,1,1,1,1
42,1,1,0.7,1.916873,2.217417,1,1,1,1
42,2,2,0.8,2.129839,4.334558,1,1,1,1
42,2,2,0.7,1.935964,2.663492,1,1,1,1
42,2,2,0.65,2.014703,2.048104,1,1,1,1
42,1,1,0.65,1.539702,1.969302,1,1,1,1
42,1,1,0.7,1.593253,2.783734,1,1,1,1
42,1,1,0.75,1.60945,2.476351,1,1,1,1
42,2,2,0.65,1.659522,2.13433,1,1,1,1
42,1,2,0.7,2.270168,4.862951,1,0,1,1
42,1,2,0.7,2.566217,2.818024,1,0,1,1
42,2,1,0.65,2.313467,2.071929,1,0,1,1
42,2,1,0.7,1.848564,2.671562,1,0,1,1
42,2,2,0.75,1.908762,1.969484,1,1,1,1
42,2,1,0.65,2.044941,2.455532,1,0,1,1
42,2,2,0.7,2.007,3.671956,1,1,1,1
42,2,2,0.7,2.027777,2.72754,1,1,1,1
42,2,1,0.65,2.059355,2.332314,1,0,1,1
42,1,2,0.65,2.017398,2.490804,1,0,1,1
42,1,1,0.7,1.577363,1.887725,1,1,1,1
42,2,2,0.8,1.607904,3.088282,1,1,1,1
42,1,2,0.65,2.367257,2.155026,1,0,1,1
42,2,2,0.7,1.516565,3.402912,1,1,1,1
42,1,2,0.8,2.156455,2.632838,1,0,1,1
42,2,2,0.6,2.292725,2.530357,1,1,1,1
42,1,1,0.65,2.426244,2.108825,1,1,1,1
42,1,2,0.65,2.668285,1.884116,1,0,1,1
43,2,2,0.6,2.357855,2.586016,3,1,1,1
43,1,2,0.7,1.69657,1.865778,3,0,1,1
43,2,1,0.6,5.41861,1.658028,3,0,1,1
43,2,2,0.6,2.8162,1.631961,3,1,1,1
43,2,1,0.95,1.970669,4.669114,3,0,1,1
43,2,1,0.7,5.613933,2.702377,3,0,1,1
43,1,1,0.75,1.589313,2.42448,3,1,1,1
43,2,2,0.7,1.96475,2.034606,3,1,1,1
43,2,1,0.65,5.541664,2.392057,3,0,1,1
43,1,1,0.65,1.988725,2.882265,3,1,1,1
43,1,2,0.6,1.951682,1.997844,3,0,1,1
43,1,1,0.8,1.61648,2.809938,3,1,1,1
43,2,2,0.7,1.602119,2.179406,3,1,1,1
43,2,1,0.8,1.681932,3.043382,3,0,1,1
43,2,2,0.7,1.801463,3.179774,3,1,1,1
43,1,1,0.8,2.010411,2.134017,3,1,1,1
43,2,2,0.9,1.655522,2.182926,3,1,1,1
43,2,1,0.7,1.846275,1.904284,3,0,1,1
43,1,1,0.7,1.659566,2.083497,3,1,1,1
43,1,1,0.95,1.533769,2.969282,3,1,1,1
43,2,1,0.65,1.775956,2.803055,3,0,1,1
43,1,1,0.65,1.812178,2.119094,3,1,1,1
43,1,2,0.6,4.04625,2.357559,3,0,1,1
43,2,1,0.9,1.551919,3.188388,3,0,1,1
43,1,1,0.7,4.360677,4.19696,3,1,1,1
43,2,2,0.65,1.933037,2.36362,3,1,1,1
43,2,2,0.7,1.958467,1.644837,3,1,1,1
43,2,2,0.6,1.786345,1.086467,3,1,1,1
43,1,1,0.75,1.725628,2.284518,3,1,1,1
43,1,1,0.8,1.663006,2.727848,3,1,1,1
43,1,1,0.85,1.564477,3.242887,3,1,1,1
43,2,1,0.85,1.591295,2.557224,3,0,1,1
43,1,2,0.6,1.873782,1.040258,3,0,1,1
43,1,1,0.9,1.640296,3.751243,3,1,1,1
43,2,1,0.6,2.704985,1.113463,3,0,1,1
43,2,1,0.75,1.605097,2.568107,3,0,1,1
43,2,1,0.6,2.262229,3.574395,3,0,1,1
43,2,1,0.7,1.575256,1.7325,3,0,1,1
43,2,1,0.6,1.66172,1.208024,3,0,1,1
43,2,1,0.6,1.730226,0.9193726,3,0,1,1
43,2,2,0.6,2.090755,1.099869,3,1,1,1
43,1,1,0.65,1.759429,1.214135,3,1,1,1
43,1,1,0.9,1.549679,1.96444,3,1,1,1
43,2,1,0.65,3.145212,1.028559,3,0,1,1
43,1,1,0.75,1.743733,2.428041,3,1,1,1
43,2,1,0.8,1.695832,2.17376,3,0,1,1
43,1,2,0.8,3.233912,0.6608625,3,0,1,1
43,2,1,0.8,1.674318,2.115962,3,0,1,1
43,1,1,0.8,1.656988,3.218466,3,1,1,1
43,1,1,0.8,1.569484,2.12478,3,1,1,1
44,2,2,0.65,1.926784,2.204738,1,1,1,1
44,1,1,0.55,2.698828,2.017433,1,1,1,1
44,2,2,0.6,1.92524,1.605123,1,1,1,1
44,2,2,0.75,1.429695,3.680725,1,1,1,1
44,2,1,0.5,2.814313,0.6416243,1,0,1,1
44,2,2,0.55,2.213682,0.7900457,1,1,1,1
44,1,1,0.7,1.541229,2.195286,1,1,1,1
44,2,2,0.6,1.712659,0.9518194,1,1,1,1
44,2,1,0.7,1.39432,2.637604,1,0,1,1
44,1,1,0.6,2.154059,3.623138,1,1,1,1
44,1,1,0.65,2.048316,2.137716,1,1,1,1
44,1,1,0.75,1.296119,2.064219,1,1,1,1
44,2,1,0.65,1.757674,1.443852,1,0,1,1
44,2,1,0.65,1.305759,3.807729,1,0,1,1
44,2,2,0.6,1.481951,0.9923808,1,1,1,1
44,1,1,0.7,1.225817,1.489961,1,1,1,1
44,2,2,0.75,1.226711,1.519025,1,1,1,1
44,2,1,0.7,1.3988,2.329587,1,0,1,1
44,1,2,0.6,1.617533,1.25795,1,0,1,1
44,1,1,0.6,2.648321,1.254717,1,1,1,1
44,2,1,0.6,2.392159,1.314668,1,0,1,1
44,1,1,0.7,1.830331,1.974659,1,1,1,1
44,1,1,0.75,1.368194,4.274621,1,1,1,1
44,2,1,0.65,3.196752,1.271928,1,0,1,1
44,1,2,0.5,3.879755,0.5965884,1,0,1,1
44,2,2,0.65,1.429606,3.353623,1,1,1,1
44,2,2,0.7,1.18526,1.71473,1,1,1,1
44,2,2,0.75,1.239548,2.119727,1,1,1,1
44,1,1,0.8,1.386664,1.813089,1,1,1,1
44,1,2,0.5,2.77353,0.785152,1,0,1,1
44,1,1,0.6,2.249552,0.9162782,1,1,1,1
44,2,2,0.7,1.434294,4.174073,1,1,1,1
44,1,1,0.7,1.340563,3.915039,1,1,1,1
44,1,1,0.8,1.329896,1.522006,1,1,1,1
44,2,2,0.7,1.495088,1.629977,1,1,1,1
44,2,1,0.7,1.109944,2.199092,1,0,1,1
44,2,1,0.65,1.396659,1.018044,1,0,1,1
44,2,1,0.55,1.660062,0.7636778,1,0,1,1
44,2,1,0.5,1.899667,0.6830596,1,0,1,1
44,2,2,0.65,1.271161,1.343586,1,1,1,1
44,2,2,0.7,1.266992,1.170437,1,1,1,1
44,1,1,0.5,1.959023,0.2925666,1,1,1,1
44,1,1,0.75,1.281023,1.414957,1,1,1,1
44,2,2,0.5,1.805392,0.2718267,1,1,1,1
44,1,1,0.6,1.226489,1.893067,1,1,1,1
44,2,1,0.6,1.802671,1.100041,1,0,1,1
44,1,1,0.55,1.536322,0.4934147,1,1,1,1
44,2,2,0.6,0.7269819,3.263927,1,1,1,1
44,1,1,0.85,1.127017,1.588918,1,1,1,1
44,1,1,0.85,0.7296718,1.768313,1,1,1,1
45,2,2,0.65,1.123327,3.635122,1,1,1,1
45,1,1,0.65,1.173736,2.232405,1,1,1,1
45,2,2,0.7,1.698145,3.961778,1,1,1,1
45,2,2,0.85,1.559048,2.142252,1,1,1,1
45,2,1,0.75,1.632213,2.865514,1,0,1,1
45,2,2,0.9,1.72955,3.031011,1,1,1,1
45,1,2,0.6,3.132204,1.007428,1,0,1,1
45,2,2,0.6,1.537329,2.966236,1,1,1,1
45,2,1,0.6,1.875625,2.518349,1,0,1,1
45,1,2,0.6,1.486622,2.703825,1,0,1,1
45,1,1,0.7,1.277523,1.859344,1,1,1,1
45,1,1,0.5,2.878652,2.151967,1,1,1,1
45,2,2,0.75,1.516465,3.193521,1,1,1,1
45,2,2,0.6,1.1793,1.766929,1,1,1,1
45,2,2,0.9,1.258232,2.193734,1,1,1,1
45,1,1,0.75,1.797568,2.477414,1,1,1,1
45,2,2,0.7,1.595332,3.165391,1,1,1,1
45,2,1,0.6,3.168779,1.644316,1,0,1,1
45,1,2,0.8,1.669627,2.653205,1,0,1,1
45,1,1,0.75,1.990903,2.193082,1,1,1,1
45,2,2,0.6,1.952608,1.928021,1,1,1,1
45,1,1,0.75,1.638628,2.247958,1,1,1,1
45,1,2,0.55,1.558317,0.9873121,1,0,1,1
45,2,1,0.6,1.636923,2.024783,1,0,1,1
45,1,2,0.55,2.512496,1.573041,1,0,1,1
45,2,2,0.8,1.228323,2.924469,1,1,1,1
45,2,2,0.65,1.988193,1.599275,1,1,1,1
45,2,2,0.65,1.839689,1.951992,1,1,1,1
45,1,1,0.8,1.666493,1.602769,1,1,1,1
45,1,2,0.7,1.097001,2.745274,1,0,1,1
45,1,1,0.6,1.217444,0.8669889,1,1,1,1
45,2,2,0.6,1.734284,1.019295,1,1,1,1
45,1,1,0.55,1.208749,1.061728,1,1,1,1
45,1,1,0.8,1.192334,3.772141,1,1,1,1
45,2,2,0.8,1.817747,3.562414,1,1,1,1
45,2,2,0.5,2.810134,3.670333,1,1,1,1
45,2,1,0.5,4.29424,1.468742,1,0,1,1
45,2,2,0.7,1.16298,1.529296,1,1,1,1
45,2,1,0.55,0.9781781,2.399121,1,0,1,1
45,2,2,0.7,1.012172,1.500527,1,1,1,1
45,2,2,1,0.9571795,1.713452,1,1,1,1
45,1,2,0.65,2.235031,2.556941,1,0,1,1
45,1,1,0.7,1.012,4.215726,1,1,1,1
45,2,2,0.85,1.031037,3.050601,1,1,1,1
45,1,1,0.55,1.319476,0.6456041,1,1,1,1
45,2,2,0.65,1.583453,0.9609565,1,1,1,1
45,1,1,0.7,0.9724199,3.569452,1,1,1,1
45,2,2,0.6,1.157349,0.848402,1,1,1,1
45,1,1,0.7,1.354955,1.736809,1,1,1,1
45,1,1,0.75,1.162226,1.479174,1,1,1,1
46,2,1,0.7,1.264356,3.528313,3,0,1,1
46,1,2,0.7,1.231989,3.920157,3,0,1,1
46,2,2,0.85,1.184003,2.756274,3,1,1,1
46,2,2,0.8,1.155628,2.546492,3,1,1,1
46,2,1,0.7,1.800327,2.209536,3,0,1,1
46,2,2,0.75,2.314718,3.650671,3,1,1,1
46,1,2,0.8,1.228285,3.159245,3,0,1,1
46,2,1,0.75,1.041625,3.796216,3,0,1,1
46,2,2,0.6,1.303632,2.038907,3,1,1,1
46,1,1,0.65,1.160656,3.455713,3,1,1,1
46,1,1,0.8,1.043034,2.653426,3,1,1,1
46,1,1,0.8,1.107967,2.88493,3,1,1,1
46,2,1,0.8,1.218684,2.157027,3,0,1,1
46,2,1,0.8,1.157091,2.812811,3,0,1,1
46,2,1,0.8,1.40341,2.972081,3,0,1,1
46,1,1,0.6,1.105439,1.090436,3,1,1,1
46,2,2,0.8,1.016703,2.106043,3,1,1,1
46,2,1,0.6,1.192692,1.124379,3,0,1,1
46,1,1,0.6,1.288593,1.1216,3,1,1,1
46,1,1,0.6,1.037519,1.110627,3,1,1,1
46,2,1,0.55,1.738746,3.742722,3,0,1,1
46,1,1,0.6,1.313115,1.701562,3,1,1,1
46,1,1,0.6,1.224556,1.339819,3,1,1,1
46,2,1,0.6,1.180444,1.215853,3,0,1,1
46,1,1,0.65,1.086809,1.557864,3,1,1,1
46,2,2,0.6,1.625453,1.67532,3,1,1,1
46,2,2,0.6,1.098899,1.403413,3,1,1,1
46,2,1,0.7,1.359365,1.988018,3,0,1,1
46,1,1,0.6,1.684492,1.115571,3,1,1,1
46,1,1,0.6,1.163889,1.609767,3,1,1,1
46,1,1,0.65,1.026485,1.579812,3,1,1,1
46,2,1,0.55,1.150284,1.097661,3,0,1,1
46,1,2,0.55,1.525997,0.8124076,3,0,1,1
46,1,1,0.65,0.9829508,1.012761,3,1,1,1
46,2,1,0.55,1.03432,0.6342366,3,0,1,1
46,2,2,0.6,0.9122087,1.085848,3,1,1,1
46,2,2,0.55,1.057072,1.505326,3,1,1,1
46,2,2,0.55,1.34876,0.842018,3,1,1,1
46,2,1,0.6,1.02907,3.844786,3,0,1,1
46,2,2,0.55,1.515984,0.8492115,3,1,1,1
46,2,2,0.55,1.025619,0.7548386,3,1,1,1
46,1,2,0.55,1.351467,1.88544,3,0,1,1
