Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Accuracy
16,1,1,5,10.611,0.812,1
16,1,1,6,1.342,0.944,1
16,2,2,6,1.941,0.669,1
16,2,2,4,7.901,1.34,1
16,1,1,6,1.203,0.755,1
16,2,2,6,2.867,0.731,1
16,1,1,6,1.997,0.749,1
16,2,2,5,3.505,0.757,1
16,2,2,5,5.395,0.76,1
16,2,2,6,4.467,0.723,1
16,1,1,6,1.654,0.905,1
16,1,1,5,2.474,0.96,1
16,1,1,6,1.686,0.951,1
16,2,2,5,10.57,1.396,1
16,2,2,5,8.225,1.039,1
16,2,2,4,13.099,0.761,1
16,1,1,6,1.465,0.771,1
16,2,2,5,3.798,1.166,1
16,1,1,5,3.075,1.113,1
16,2,2,6,1.409,0.805,1
16,2,2,4,4.607,1.216,1
16,1,1,6,1.087,0.746,1
16,1,2,4,5.606,0.833,0
16,1,1,6,2.349,1.2,1
16,2,2,6,2.509,1.37,1
16,2,2,6,2.162,0.964,1
16,1,1,6,1.192,0.809,1
16,2,2,6,1.815,0.65,1
16,1,1,6,1.887,0.739,1
16,1,1,6,1.315,0.711,1
16,1,1,6,2.999,0.83,1
16,1,1,6,1.626,0.802,1
16,2,2,6,1.358,0.717,1
16,2,2,6,4.415,0.729,1
16,1,1,6,1.487,0.742,1
16,1,1,6,1.149,0.721,1
16,2,2,6,1.409,0.691,1
16,1,1,6,3.031,0.749,1
16,2,2,6,1.334,0.731,1
16,2,2,6,3.947,0.692,1
16,2,2,6,5.198,0.622,1
16,2,1,5,3.917,0.721,0
16,1,1,6,1.953,0.799,1
16,1,1,5,5.692,0.713,1
16,1,1,5,5.624,0.782,1
16,2,2,6,2.565,0.755,1
16,1,1,6,3.767,0.613,1
16,2,2,6,1.427,0.649,1
16,1,1,6,4.209,0.627,1
16,1,1,6,1.694,0.597,1
16,2,2,6,1.615,0.733,1
16,1,1,6,1.613,0.765,1
16,1,1,5,3.151,0.697,1
16,2,2,6,3.529,0.73,1
16,2,2,6,1.292,0.721,1
16,1,1,6,3.127,0.742,1
16,1,1,6,2.191,0.752,1
16,1,1,6,1.307,0.703,1
16,2,2,6,1.476,0.719,1
16,2,2,6,2.464,0.715,1
16,2,2,4,8.997,0.864,1
16,1,1,6,1.336,0.672,1
16,2,2,5,2.84,0.738,1
16,1,1,6,2.283,0.73,1
16,2,2,4,3.971,1.001,1
16,2,2,6,3.241,0.742,1
16,1,2,4,6.09,0.729,0
16,2,2,6,2.783,0.613,1
16,2,2,6,4.094,0.646,1
16,2,2,6,2.238,0.754,1
16,2,2,6,2.618,0.784,1
16,1,1,6,1.584,0.704,1
16,1,1,5,4.884,0.723,1
16,2,2,6,1.486,0.776,1
16,1,1,6,3.755,0.713,1
16,1,2,6,5.124,0.656,0
16,2,2,3,3.302,12.482,1
16,1,1,4,4.398,1.163,1
16,1,1,4,8.021,0.792,1
16,2,2,6,1.344,0.741,1
16,1,1,6,1.469,1.011,1
16,1,1,5,2.299,0.708,1
16,2,2,6,1.508,0.617,1
16,1,2,4,6.094,1.207,0
16,2,2,6,1.652,0.898,1
16,1,1,6,1.197,0.718,1
16,2,2,6,1.872,0.609,1
16,1,1,6,1.005,0.592,1
16,1,1,6,1.552,0.716,1
16,2,2,6,3.122,0.749,1
16,1,1,6,1.425,0.67,1
16,2,2,6,1.399,0.68,1
16,2,2,6,3.881,0.728,1
16,1,1,6,2.999,0.756,1
16,2,2,5,3.79,0.72,1
16,2,2,6,1.482,0.577,1
16,1,1,6,1.637,0.825,1
16,1,1,6,2.401,0.723,1
17,1,1,2,5.426,1.632,1
17,2,2,6,1.751,1.96,1
17,2,2,6,1.636,0.898,1
17,1,2,2,2.574,1.158,0
17,1,1,5,2.402,1.082,1
17,1,1,6,1.279,1.299,1
17,2,2,5,8.791,0.785,1
17,1,1,6,1.693,0.801,1
17,1,1,2,3.54,0.927,1
17,2,2,5,2.795,0.803,1
17,2,2,4,2.86,0.881,1
17,2,1,1,8.574,0.984,0
17,2,2,5,2.524,0.943,1
17,2,2,3,5.348,0.727,1
17,1,1,5,2.117,1.216,1
17,1,1,6,1.562,0.915,1
17,2,2,6,2.353,0.794,1
17,1,1,4,3.454,0.724,1
17,2,2,3,3.778,0.859,1
17,1,1,1,4.556,0.75,1
17,1,1,6,4.442,0.768,1
17,2,2,5,1.586,1.226,1
17,1,1,4,3.621,0.708,1
17,1,1,4,2.515,0.702,1
17,2,2,6,1.467,1.184,1
17,2,2,4,3.65,0.784,1
17,1,1,5,1.753,0.779,1
17,2,2,6,1.71,0.817,1
17,1,1,3,5.449,0.736,1
17,2,2,3,2.54,1.078,1
17,2,2,4,3.18,0.748,1
17,1,1,6,2.535,0.697,1
17,1,1,4,4.44,0.695,1
17,2,2,5,6.005,1.47,1
17,2,2,5,2.261,0.706,1
17,1,1,4,4.119,1.107,1
17,2,2,3,2.554,0.828,1
17,1,1,2,2.941,0.727,1
17,1,2,4,3.245,0.691,0
17,2,2,2,9.055,1.167,1
17,1,1,3,2.348,0.694,1
17,2,2,5,3.741,0.767,1
17,2,2,3,3.323,0.694,1
17,1,1,6,1.461,0.666,1
17,2,2,6,1.552,0.714,1
17,2,2,4,2.71,0.697,1
17,1,1,4,4.336,0.691,1
17,2,2,1,5.01,0.81,1
17,2,1,2,2.467,0.945,0
17,1,1,5,2.054,0.818,1
17,2,2,4,2.292,0.817,1
17,1,1,4,2.665,0.606,1
17,2,2,6,1.777,0.817,1
17,1,1,5,2.475,0.688,1
17,2,2,4,3.919,0.587,1
17,1,1,1,3.279,0.707,1
17,1,1,2,3.762,1.396,1
17,2,2,1,4.127,1.114,1
17,2,2,5,2.456,0.758,1
17,2,2,5,2.619,0.786,1
17,1,1,4,2.917,1.569,1
17,2,2,6,1.349,0.766,1
17,2,2,5,2.642,0.68,1
17,2,2,1,5.767,0.706,1
17,1,1,5,1.52,0.683,1
17,2,2,5,2.979,0.747,1
17,2,2,6,1.32,0.747,1
17,1,1,6,1.352,0.625,1
17,1,1,3,2.675,0.857,1
17,2,2,5,1.521,0.796,1
17,2,2,6,1.502,0.745,1
17,2,2,5,2.006,0.686,1
17,2,2,6,1.373,0.726,1
17,1,1,3,1.7,0.567,1
17,2,2,3,2.227,0.721,1
17,1,1,1,3.221,0.885,1
17,1,1,6,1.748,0.814,1
17,2,2,6,1.278,0.802,1
17,2,2,4,3.437,0.764,1
17,2,1,4,1.792,0.672,0
17,1,1,5,2.04,0.75,1
17,1,1,1,3.857,0.599,1
17,1,1,5,1.754,0.78,1
17,1,1,1,3.037,0.764,1
17,2,2,5,3.087,0.748,1
17,2,2,3,1.809,0.712,1
17,2,2,6,1.749,0.718,1
17,2,2,6,1.227,0.809,1
17,1,1,6,1.236,0.706,1
17,2,2,5,2.039,0.637,1
17,1,1,2,1.703,0.755,1
17,1,1,2,1.735,0.802,1
17,1,1,4,1.668,0.825,1
17,1,1,1,3.9,0.776,1
17,2,2,5,2.098,0.814,1
17,2,2,5,1.376,0.729,1
17,1,1,2,5.03,0.637,1
17,1,2,1,1.943,0.801,0
17,1,2,3,4.812,0.771,0
17,1,1,2,2.75,0.617,1
17,2,1,3,1.535,1.282,0
17,2,2,6,1.384,0.728,1
17,1,1,6,1.654,0.684,1
17,2,1,4,2.041,0.76,0
17,1,1,6,1.42,0.779,1
17,1,1,6,1.149,0.719,1
17,1,1,3,2.29,0.574,1
17,2,2,5,1.938,1.052,1
17,2,2,3,4.868,0.674,1
17,2,2,3,1.991,0.695,1
17,2,1,1,4.268,0.642,0
17,1,1,3,1.588,0.707,1
17,1,1,6,2.407,0.663,1
17,2,2,5,2.119,0.73,1
17,2,2,5,1.304,0.739,1
17,2,2,6,1.489,0.725,1
17,2,2,5,2.123,0.742,1
17,2,2,6,1.612,0.69,1
17,1,1,6,1.218,0.737,1
17,1,2,2,6.277,1.019,0
17,1,1,4,1.644,0.729,1
17,1,1,5,2.046,0.764,1
17,1,1,3,2.224,0.663,1
17,2,2,4,1.693,0.736,1
17,2,2,6,1.379,0.843,1
17,2,2,6,1.428,0.737,1
17,1,1,4,1.759,0.704,1
17,1,1,4,3.127,0.577,1
17,2,1,6,1.269,0.898,0
17,1,1,6,1.177,0.72,1
17,1,1,5,2.774,0.607,1
17,2,2,4,2.754,0.596,1
17,1,1,6,2.223,0.67,1
17,2,2,3,4.374,0.68,1
17,1,1,2,1.735,0.801,1
17,1,2,3,5.22,0.7,0
17,1,1,5,2.283,0.647,1
17,1,1,5,1.216,0.695,1
17,1,1,4,2.644,0.658,1
17,2,2,1,3.081,0.838,1
17,2,2,4,2.103,0.627,1
17,2,2,4,1.661,0.729,1
17,1,1,3,4.085,0.77,1
17,1,1,5,1.622,0.765,1
17,1,2,3,3.049,0.679,0
17,2,2,3,2.239,0.709,1
17,1,1,6,1.21,0.713,1
17,1,2,3,1.823,0.662,0
17,1,2,3,2.564,0.685,0
17,2,2,1,3.821,0.716,1
18,1,1,3,6.812,2.861,1
18,1,2,4,4.638,1.765,0
18,2,1,5,2.249,0.879,0
18,1,2,3,3.687,0.931,0
18,2,2,4,17.921,0.976,1
18,1,1,3,1.996,1.54,1
18,1,1,3,2.954,1.276,1
18,2,2,5,1.795,1.147,1
18,2,1,4,2.84,0.758,0
18,2,2,3,11.531,1.129,1
18,2,2,3,2.031,0.741,1
18,2,1,3,3.315,0.75,0
18,1,2,4,2.763,0.869,0
18,2,1,2,3.22,1.004,0
18,2,2,2,3.398,0.935,1
18,1,1,2,10.979,0.991,1
18,1,1,2,20.722,1.083,1
18,2,1,3,3.275,0.744,0
18,1,2,4,1.484,0.713,0
18,2,2,2,3.399,0.799,1
18,2,1,3,11.275,0.721,0
18,2,2,3,7.503,0.717,1
18,1,2,4,2.963,2.428,0
18,2,2,3,5.774,0.704,1
18,2,2,2,6.775,0.776,1
18,2,2,2,2.98,0.637,1
18,2,2,2,2.238,0.66,1
18,1,1,5,2.845,0.811,1
18,2,2,4,10.981,1.016,1
18,2,1,2,2.291,0.639,0
18,1,2,3,3.92,0.924,0
18,1,2,2,1.85,1.08,0
18,2,2,5,1.608,0.599,1
18,1,1,3,4.33,0.613,1
18,1,1,3,1.791,0.702,1
18,1,2,3,2.509,0.68,0
18,2,1,3,1.312,4.611,0
18,1,1,4,3.198,1.126,1
18,1,1,4,2.389,0.797,1
18,1,2,3,3.08,2.036,0
18,1,1,3,1.655,0.796,1
18,1,1,2,3.647,1.453,1
18,1,1,4,1.71,0.817,1
18,2,2,2,5.635,0.747,1
18,1,1,6,1.232,0.742,1
18,2,2,3,8.666,0.69,1
18,1,2,3,1.849,0.647,0
18,2,2,3,1.584,0.976,1
18,1,1,3,2.284,0.792,1
18,1,1,3,4.452,0.97,1
18,2,1,4,1.511,1.081,0
18,1,2,4,1.865,2.047,0
18,1,1,3,1.671,0.796,1
18,1,1,3,1.463,0.796,1
18,2,1,5,1.775,0.824,0
18,1,2,3,4.106,0.853,0
18,1,2,4,1.502,0.745,0
18,1,1,3,5.662,0.637,1
18,2,1,3,7.166,0.601,0
18,1,2,3,2.076,0.688,0
18,1,1,3,3.432,1.374,1
18,1,1,4,1.467,0.711,1
18,1,1,5,1.358,1.447,1
18,2,2,6,1.6,0.864,1
18,1,2,3,3.696,0.852,0
18,2,2,4,1.557,0.774,1
18,2,2,5,1.315,0.764,1
18,1,2,5,9.921,0.662,0
18,1,1,3,3.151,0.801,1
18,1,1,3,3.836,0.69,1
18,2,2,4,1.53,0.764,1
18,2,2,4,2.376,0.649,1
18,2,1,3,1.922,0.702,0
18,2,2,2,11.915,0.818,1
18,1,2,3,2.331,0.742,0
18,1,2,3,5.181,0.799,0
18,2,2,3,4.018,0.681,1
18,2,2,5,1.377,0.793,1
18,1,1,3,2.292,0.864,1
18,2,1,2,1.664,0.789,0
18,1,1,3,2.274,1.63,1
18,2,2,5,3.401,0.816,1
18,1,2,2,4.57,0.748,0
18,1,1,2,6.057,0.711,1
18,2,2,3,1.637,0.739,1
18,2,1,2,2.889,0.661,0
18,2,2,2,1.821,1.108,1
18,1,2,3,4.515,1.631,0
18,1,2,3,2.001,0.809,0
18,2,1,3,1.692,0.759,0
18,2,2,2,3.796,0.684,1
18,1,2,3,3.276,0.72,0
18,1,1,3,1.687,0.691,1
18,1,1,2,1.874,0.638,1
18,2,2,2,7.432,0.607,1
18,2,1,4,1.426,1.208,0
18,2,1,3,1.747,0.708,0
18,2,2,2,1.787,0.875,1
18,2,1,2,1.371,0.908,0
18,2,2,3,6.667,0.762,1
18,1,2,2,2.63,0.78,0
18,1,2,2,1.168,0.768,0
18,1,2,2,2.821,0.812,0
18,1,2,3,10.094,1.269,0
18,1,1,3,1.373,0.757,1
18,2,1,3,1.371,0.595,0
18,1,2,3,1.589,0.685,0
18,1,1,4,1.101,0.712,1
18,2,1,3,2.262,0.523,0
18,1,2,4,2.89,0.67,0
18,1,2,2,3.622,0.878,0
18,2,1,3,1.525,1.104,0
18,1,1,4,0.951,0.752,1
18,2,1,3,1.645,0.747,0
18,1,1,4,4.488,0.653,1
18,1,2,2,1.318,1.04,0
18,1,1,3,3.602,0.754,1
18,1,1,4,1.407,0.958,1
18,2,2,4,2.219,0.873,1
18,2,1,2,3.05,0.648,0
18,1,1,2,1.529,0.675,1
18,2,2,3,3.531,0.758,1
18,2,2,3,1.563,0.692,1
18,1,1,4,1.62,0.69,1
18,1,2,2,1.529,0.803,0
18,2,1,2,3.758,0.928,0
18,1,1,3,1.238,0.748,1
18,2,2,3,1.881,0.765,1
18,2,2,4,1.361,0.762,1
18,2,2,3,2.782,0.815,1
18,1,1,4,1.297,0.709,1
18,1,2,3,1.419,0.858,0
18,2,2,3,3.082,0.759,1
18,2,2,3,6.052,0.723,1
18,2,2,4,1.281,0.621,1
18,2,2,2,9.711,0.677,1
18,2,2,4,2.165,0.718,1
18,2,2,2,3.436,0.835,1
18,2,2,6,1.524,0.943,1
18,1,2,4,1.701,0.856,0
18,1,1,2,2.145,0.755,1
18,1,2,2,3.712,0.811,0
18,1,1,5,1.133,0.847,1
18,2,2,4,1.352,0.826,1
18,2,1,4,3.716,0.759,0
18,2,2,3,2.756,0.758,1
18,2,2,4,1.483,0.983,1
18,2,1,2,2.699,0.695,0
18,2,1,2,15.733,0.772,0
18,2,2,2,1.106,1.164,1
19,2,2,6,2.092,1.328,1
19,2,2,6,1.475,1.104,1
19,1,1,6,1.403,1.315,1
19,1,1,6,2.478,1.171,1
19,2,2,6,1.614,1.485,1
19,1,1,5,1.554,1.228,1
19,2,1,3,2.086,2.69,0
19,2,2,4,4.559,2.145,1
19,1,2,3,5.054,1.029,0
19,2,2,3,2.902,1.025,1
19,1,1,4,4.042,2.201,1
19,2,2,6,2.538,1.869,1
19,1,1,6,1.858,1.087,1
19,2,2,6,4.684,0.769,1
19,1,1,6,1.196,1.253,1
19,1,1,6,1.724,1.222,1
19,2,2,6,1.279,1.084,1
19,1,1,3,6.97,0.724,1
19,2,2,6,2.666,1.014,1
19,1,1,6,1.792,0.888,1
19,2,1,5,1.606,1.333,0
19,2,1,3,4.682,1.75,0
19,1,1,6,3.242,0.817,1
19,2,2,6,1.273,1.149,1
19,1,1,6,1.793,0.794,1
19,2,2,6,2.428,1.322,1
19,2,2,6,2.182,1.591,1
19,2,2,6,1.704,0.732,1
19,1,1,4,2.432,0.814,1
19,1,1,6,1.663,0.996,1
19,1,1,6,1.302,0.785,1
19,1,1,6,0.827,0.673,1
19,2,2,4,2.897,1.468,1
19,2,2,6,2.076,2.809,1
19,1,1,6,0.971,0.699,1
19,2,2,6,1.328,0.722,1
19,2,2,6,1.064,0.564,1
19,1,1,6,1.536,0.73,1
19,2,2,6,1.27,0.698,1
19,1,1,4,4.047,1.037,1
19,1,2,4,5.622,1.406,0
19,2,2,6,1.662,0.739,1
19,2,2,6,1.375,0.64,1
19,2,2,3,4.543,0.546,1
19,1,1,4,1.735,1.345,1
19,1,1,6,2.678,0.627,1
19,1,1,6,1.211,0.754,1
19,2,2,6,1.174,1.07,1
19,1,1,6,2.428,0.795,1
19,2,2,6,1.141,0.719,1
19,1,1,6,1.243,0.665,1
19,1,1,6,2.151,0.952,1
19,2,2,6,3.868,0.545,1
19,1,1,6,1.189,0.709,1
19,2,2,5,4.682,1.663,1
19,2,1,3,4.399,0.807,0
19,2,2,6,4.294,0.531,1
19,2,2,5,1.991,0.767,1
19,1,1,5,1.121,1.548,1
19,2,2,5,2.27,1.571,1
19,2,2,4,2.789,0.789,1
19,2,2,5,1.151,0.68,1
19,1,2,3,5.88,0.589,0
19,1,1,5,1.392,1.663,1
19,1,1,6,2.103,0.594,1
19,1,1,6,1.581,0.62,1
19,1,2,6,3.197,0.717,0
19,2,2,6,1.722,0.652,1
19,2,2,6,1.116,0.534,1
19,1,1,6,1.41,0.585,1
19,2,2,6,1.035,0.585,1
19,2,2,6,1.476,0.688,1
19,2,2,6,1.398,0.525,1
19,2,2,6,1.081,0.58,1
19,1,1,6,1.879,0.611,1
19,1,1,4,4.467,0.912,1
19,1,1,2,5.03,1.252,1
19,1,1,4,2.148,0.942,1
19,2,2,5,1.226,1.592,1
19,1,1,6,0.954,0.731,1
19,1,1,6,0.992,0.56,1
19,2,2,4,4.819,1.626,1
19,1,1,5,3.451,0.633,1
19,1,1,6,0.945,0.57,1
19,2,1,6,1.854,0.507,0
19,2,2,6,1.313,0.588,1
19,1,1,6,1.494,0.578,1
19,1,1,6,1.948,0.622,1
19,2,2,6,3.214,0.517,1
19,2,2,4,3.634,1.136,1
19,2,2,6,1.653,0.554,1
19,1,1,6,1.717,0.544,1
19,1,1,6,1.588,0.539,1
19,1,1,6,1.512,0.539,1
19,1,2,6,1.088,0.619,0
19,1,1,6,0.764,0.636,1
19,2,2,4,1.893,0.817,1
19,2,2,6,4.137,0.58,1
19,1,1,6,2.191,0.567,1
19,1,2,3,2.579,0.563,0
19,1,2,6,1.287,2.235,0
19,1,1,3,8.596,1.501,1
19,2,2,6,1.618,0.561,1
19,1,1,6,0.684,0.671,1
19,1,1,5,4.766,1.623,1
19,2,2,6,1.395,0.715,1
19,1,1,4,1.217,1.648,1
19,1,1,3,1.207,0.926,1
19,2,2,6,2.907,0.583,1
19,1,1,3,1.322,0.765,1
19,2,2,3,1.856,0.814,1
19,1,1,4,1.607,0.942,1
19,2,1,3,1.62,0.731,0
19,2,2,3,5.639,1.182,1
19,1,1,2,1.991,0.959,1
19,1,1,6,1.475,0.607,1
19,2,2,6,1.401,0.56,1
19,2,2,6,2.628,0.514,1
19,2,1,2,5.928,1.354,0
19,1,1,6,1.343,0.633,1
19,1,1,6,0.937,0.619,1
19,2,2,4,2.114,0.877,1
19,2,2,5,3.358,0.823,1
19,2,2,6,1.864,0.556,1
19,2,1,5,3.712,0.915,0
19,2,2,2,1.938,0.748,1
19,2,2,6,1.76,0.945,1
19,1,1,6,1.293,0.513,1
19,1,1,6,2.086,0.522,1
19,2,2,6,1.872,0.509,1
19,1,2,2,5.171,0.589,0
19,1,1,6,2.128,0.563,1
19,2,2,6,2.352,0.545,1
19,2,2,6,4.438,1.028,1
19,2,2,2,3.565,0.654,1
19,1,1,6,1.733,0.543,1
19,1,1,6,1.954,0.572,1
19,2,2,6,1.479,0.707,1
19,1,1,3,2.105,5.069,1
19,1,1,6,1.604,1.043,1
19,2,2,3,2.485,0.833,1
19,1,1,3,1.858,1.143,1
19,1,1,6,2.172,0.54,1
19,2,1,6,2.184,1.072,0
19,1,1,6,3.591,0.592,1
19,2,1,3,1.786,0.93,0
19,2,2,4,2.247,0.741,1
19,2,2,6,1.249,0.646,1
19,2,2,6,2.43,0.795,1
19,1,1,6,1.478,0.546,1
20,1,1,6,1.798,1.624,1
20,1,2,6,2.099,1.193,0
20,2,2,6,1.73,1.256,1
20,2,2,4,8.374,1.861,1
20,1,2,5,2.773,1.257,0
20,2,2,6,1.449,0.984,1
20,2,1,4,2.714,1.34,0
20,1,1,4,1.836,1.131,1
20,1,1,6,2.847,0.737,1
20,2,2,6,1.792,0.755,1
20,1,1,3,5.526,0.895,1
20,2,2,6,1.274,0.726,1
20,2,2,6,1.65,0.724,1
20,1,2,6,2.053,0.753,0
20,1,2,4,1.711,0.962,0
20,2,2,3,6.524,1.136,1
20,2,2,2,3.249,1.625,1
20,2,2,6,1.354,0.697,1
20,1,1,6,2.375,0.693,1
20,1,1,3,1.886,0.678,1
20,2,2,6,1.06,0.689,1
20,1,1,4,1.835,0.73,1
20,1,1,6,1.122,0.663,1
20,1,1,6,1.837,0.644,1
20,2,2,6,1.438,0.619,1
20,1,1,6,1.638,0.637,1
20,2,2,6,1.061,0.594,1
20,2,2,6,1.304,0.544,1
20,2,2,6,1.221,0.51,1
20,2,2,6,1.659,0.585,1
20,2,2,6,2.139,0.573,1
20,2,2,6,1.125,0.627,1
20,1,1,4,2.462,0.732,1
20,2,2,5,3.426,0.782,1
20,1,1,6,1.966,0.692,1
20,2,2,6,0.987,0.631,1
20,1,2,3,3.422,0.991,0
20,2,2,6,1.43,0.567,1
20,1,1,4,2.243,0.651,1
20,1,1,5,1.804,0.767,1
20,2,2,3,1.515,0.6,1
20,1,1,6,1.959,0.693,1
20,2,2,6,1.786,0.582,1
20,1,2,4,5.927,1.485,0
20,2,2,5,1.367,0.549,1
20,1,1,6,1.296,0.619,1
20,1,1,3,2.611,1.203,1
20,2,2,6,1.335,0.608,1
20,2,2,6,1.178,0.656,1
20,2,2,6,1.437,0.584,1
20,1,2,3,2.613,0.562,0
20,1,1,6,2.251,0.589,1
20,2,2,6,1.19,0.551,1
20,2,2,6,3.548,0.616,1
20,1,1,4,1.28,0.588,1
20,2,2,4,1.584,0.634,1
20,1,1,3,8.984,0.686,1
20,2,1,2,8.886,1.093,0
20,2,2,3,3.143,0.551,1
20,2,2,3,1.236,0.56,1
20,2,2,3,2.322,0.598,1
20,2,2,5,4.155,0.72,1
20,1,1,6,1.544,0.578,1
20,2,2,6,1.22,0.583,1
20,1,1,6,1.445,0.548,1
20,2,2,6,5.265,0.518,1
20,1,1,4,2.68,0.58,1
20,1,1,4,1.833,0.826,1
20,1,1,4,2.818,0.731,1
20,1,1,6,6.29,0.674,1
20,1,1,6,1.396,0.728,1
20,1,1,4,1.878,0.644,1
20,2,1,4,2.14,0.625,0
20,2,2,6,2.012,0.574,1
20,1,1,4,1.806,0.568,1
20,1,1,6,5.609,0.918,1
20,1,1,6,1.659,0.572,1
20,2,1,3,2.379,0.779,0
20,2,2,5,1.395,0.614,1
20,2,2,5,2.415,1.029,1
20,2,2,4,2.063,1.582,1
20,2,2,6,1.392,0.576,1
20,2,1,4,1.842,0.572,0
20,1,2,4,1.248,0.535,0
20,2,2,3,1.406,0.612,1
20,1,1,5,2.495,0.661,1
20,2,2,6,1.01,0.651,1
20,2,2,5,1.158,0.658,1
20,1,1,5,2.363,0.693,1
20,1,1,5,2.118,0.525,1
20,2,2,6,1.262,0.509,1
20,1,1,6,1.449,0.566,1
20,1,1,6,1.069,0.53,1
20,1,1,6,1.873,0.503,1
20,1,1,4,2.302,0.551,1
20,1,1,6,1.534,0.571,1
20,2,2,6,3.141,0.561,1
20,1,1,5,3.976,0.685,1
20,1,1,4,2.266,0.827,1
20,2,1,3,1.503,0.827,0
20,2,2,1,1.704,5.524,1
20,2,2,2,7.27,0.972,1
20,2,2,6,2.619,0.542,1
20,1,1,4,1.576,2.146,1
20,1,1,3,2.334,0.799,1
20,1,1,4,1.313,0.914,1
20,2,2,4,1.156,0.681,1
20,2,2,5,1.372,0.52,1
20,1,1,6,1.121,0.807,1
20,2,2,4,2.956,0.909,1
20,1,1,6,2.439,0.559,1
20,2,1,5,3.516,0.946,0
20,1,2,5,1.113,2.799,0
20,2,2,5,3.995,0.923,1
20,2,2,5,1.224,0.683,1
20,1,1,5,1.58,0.732,1
20,2,2,6,2.08,0.558,1
20,2,2,6,1.264,0.552,1
20,2,1,2,5.972,1.789,0
20,2,2,3,4.927,2.434,1
20,1,1,6,1.906,0.503,1
20,2,2,5,1.473,1.031,1
20,1,1,5,1.502,0.543,1
20,2,2,5,1.2,0.781,1
20,2,2,6,1.21,0.52,1
20,1,1,6,1.104,0.592,1
20,2,2,6,1.354,0.518,1
20,1,2,5,1.817,0.737,0
20,1,1,4,1.661,0.595,1
20,1,1,4,2.072,0.633,1
20,1,1,4,1.487,0.584,1
20,1,1,2,4.514,0.827,1
20,1,1,4,2.662,0.636,1
20,2,2,5,1.363,0.89,1
20,1,1,5,2.067,0.527,1
20,1,1,5,2.119,0.574,1
20,2,2,5,2.14,0.604,1
20,2,2,6,1.335,0.516,1
20,1,2,5,3.449,0.865,0
20,1,2,3,2.96,0.617,0
20,1,2,5,1.202,0.534,0
20,1,2,3,4.466,0.659,0
20,2,1,4,3.992,1.171,0
20,1,1,6,1.11,0.577,1
20,2,2,3,1.438,1.871,1
20,1,1,6,0.812,0.601,1
20,1,1,2,7.362,0.601,1
20,2,2,6,2.876,0.611,1
20,1,1,4,1.573,1.063,1
20,2,1,3,4.949,0.558,0
21,2,1,3,6.771,1.67,0
21,1,1,6,1.801,0.952,1
21,2,2,4,2.138,1.363,1
21,1,1,3,2.827,1.711,1
21,1,1,3,6.601,2.283,1
21,1,1,5,3.228,1.655,1
21,2,1,3,1.882,1.111,0
21,2,2,3,2.633,1.295,1
21,2,2,6,1.441,1.001,1
21,2,2,3,2.76,0.912,1
21,2,1,3,2.307,2.189,0
21,1,1,4,1.674,2.103,1
21,1,1,6,1.519,0.859,1
21,1,1,6,1.481,0.791,1
21,2,2,6,2.008,0.847,1
21,2,1,5,6.542,2.267,0
21,2,2,3,4.013,0.998,1
21,2,2,5,1.182,0.848,1
21,2,2,4,1.287,0.988,1
21,2,2,6,1.988,0.781,1
21,2,2,6,3.974,0.776,1
21,1,1,6,1.377,0.788,1
21,1,1,4,4.077,0.875,1
21,1,1,6,1.624,0.736,1
21,1,1,6,7.699,0.758,1
21,1,1,4,6.48,0.744,1
21,2,2,3,33.298,2.876,1
21,1,1,6,1.107,0.745,1
21,1,1,5,1.54,1.343,1
21,1,2,3,2.152,0.881,0
21,1,1,6,1.575,0.736,1
21,2,2,5,2.075,0.808,1
21,2,2,6,1.544,0.803,1
21,1,1,5,4.802,0.713,1
21,1,1,6,1.43,0.759,1
21,2,2,6,1.768,0.769,1
21,2,2,4,3.419,0.998,1
21,2,2,6,2.734,0.694,1
21,2,1,4,2.324,2.213,0
21,1,1,6,1.593,1.426,1
21,2,2,6,1.192,0.754,1
21,1,1,5,2.58,1.091,1
21,1,1,6,1.087,0.789,1
21,2,1,3,6.598,1.001,0
21,2,2,6,1.136,0.78,1
21,1,1,6,1.205,0.759,1
21,1,1,6,1.473,0.735,1
21,2,1,4,1.738,0.805,0
21,2,1,6,2.029,0.859,0
21,2,2,6,1.993,1.009,1
21,2,2,4,2.953,1.328,1
21,2,2,6,1.905,0.685,1
21,2,2,4,9.13,0.888,1
21,1,1,5,2.068,0.665,1
21,2,2,6,2.007,0.55,1
21,1,1,4,1.905,0.861,1
21,2,2,5,2.834,1.342,1
21,2,2,6,2.135,0.64,1
21,2,2,5,6.207,0.995,1
21,2,2,5,10.787,1.098,1
21,2,2,4,7.509,0.792,1
21,1,1,2,2.209,1.6,1
21,2,2,6,1.621,0.757,1
21,1,1,4,3.495,0.725,1
21,1,1,6,1.593,0.634,1
21,2,2,6,1.778,0.947,1
21,1,1,6,1.453,0.612,1
21,1,1,6,0.805,0.791,1
21,1,1,6,1.36,0.732,1
21,1,1,6,1.99,0.718,1
21,1,1,6,1.49,0.759,1
21,1,1,5,2.585,0.944,1
21,2,2,6,1.37,0.765,1
21,1,1,6,1.463,0.798,1
21,1,1,4,2.015,0.894,1
21,1,1,6,1.534,0.609,1
21,2,2,6,1.65,0.752,1
