Fight_Id,Win/No Contest/Draw,Fighter_1,Fighter_2,KD_1,KD_2,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,Weight_Class,Method,Round,Fight_Time,Event_Id_x,Result_1,Result_2,Time Format,Referee,Method Details,Kd_1,Kd_2,Sig. Str._1,Sig. Str._2,Sig. Str. %_1,Sig. Str. %_2,Total Str._1,Total Str._2,Td_1,Td_2,Td %_1,Td %_2,Sub. Att_1,Sub. Att_2,Rev._1,Rev._2,Ctrl_1,Ctrl_2,Head_1,Head_2,Body_1,Body_2,Leg_1,Leg_2,Distance_1,Distance_2,Clinch_1,Clinch_2,Ground_1,Ground_2,Event_Id_y
c4fa93a4f37a6ca7,win,Rafael Dos Anjos,Kyle Bradley,0,0,42,21,5,0,2,0,Lightweight,U-DEC,3,5:00,58bc81376286b3d3,W,L,3 Rnd (5-5-5),Rick McCoy,Doug Crosby27 - 30.Cardo Urso27 - 30.Clark Walters27 - 30.,0,0,42 of 112,21 of 53,37%,39%,99 of 183,31 of 64,5 of 8,0 of 0,62%,---,2,0,0,0,8:16,0:24,37 of 100,4 of 33,1 of 2,9 of 11,4 of 10,8 of 9,15 of 58,19 of 49,2 of 2,2 of 3,25 of 52,0 of 1,58bc81376286b3d3
db620510bbb3f0af,win,Gerald Harris,John Salter,0,0,21,7,1,1,0,0,Middleweight,KO/TKO Punches,3,3:24,58bc81376286b3d3,W,L,3 Rnd (5-5-5),Todd McGovern,Punches to Head From Half Guard,0,0,21 of 81,7 of 72,25%,9%,34 of 96,29 of 98,1 of 2,1 of 4,50%,25%,0,0,1,0,2:12,1:27,19 of 76,7 of 72,1 of 4,0 of 0,1 of 1,0 of 0,13 of 62,7 of 70,1 of 1,0 of 2,7 of 18,0 of 0,58bc81376286b3d3
f338da998c4fdf53,win,Nick Catone,Jesse Forbes,0,0,32,32,2,0,0,0,Middleweight,S-DEC,3,5:00,58bc81376286b3d3,W,L,3 Rnd (5-5-5),Rick McCoy,Sal D'amato28 - 29.Clark Walters29 - 28.Doug Crosby28 - 29.,0,0,32 of 103,32 of 160,31%,20%,65 of 140,40 of 168,2 of 9,0 of 1,22%,0%,0,0,0,0,1:37,1:08,15 of 83,18 of 141,9 of 11,14 of 19,8 of 9,0 of 0,19 of 77,14 of 127,12 of 24,18 of 33,1 of 2,0 of 0,58bc81376286b3d3
57dca2ebe96ed622,win,Rashad Evans,Thiago Silva,0,0,12,31,8,0,0,0,Light Heavyweight,U-DEC,3,5:00,a6d8bfe9e0c8153b,W,L,3 Rnd (5-5-5),Yves Lavigne,Adalaide Byrd28 - 29.Tony Weeks28 - 29.Roy Silbert28 - 29.,0,0,12 of 66,31 of 84,18%,36%,21 of 78,67 of 122,8 of 16,0 of 0,50%,---,0,0,0,0,7:14,0:14,11 of 65,15 of 63,1 of 1,10 of 14,0 of 0,6 of 7,6 of 56,20 of 55,5 of 9,11 of 29,1 of 1,0 of 0,a6d8bfe9e0c8153b
c99370e3e54bd5fd,win,Paul Daley,Dustin Hazelett,1,0,8,4,0,0,0,0,Welterweight,KO/TKO Punch,1,2:24,a6d8bfe9e0c8153b,W,L,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,1,0,8 of 20,4 of 11,40%,36%,8 of 20,4 of 11,0 of 0,0 of 0,---,---,0,0,0,0,0:03,0:00,4 of 11,1 of 4,0 of 0,3 of 7,4 of 9,0 of 0,5 of 17,4 of 11,0 of 0,0 of 0,3 of 3,0 of 0,a6d8bfe9e0c8153b
d7f9a09021a9a13c,win,Sam Stout,Joe Lauzon,0,0,94,26,0,4,0,2,Lightweight,U-DEC,3,5:00,a6d8bfe9e0c8153b,W,L,3 Rnd (5-5-5),Steve Mazzagatti,Cecil Peoples27 - 30.Sal D'amato27 - 30.Tony Weeks26 - 30.,0,0,94 of 264,26 of 81,35%,32%,110 of 281,33 of 89,0 of 0,4 of 16,---,25%,0,2,0,0,2:25,2:39,60 of 219,23 of 78,19 of 26,1 of 1,15 of 19,2 of 2,84 of 246,17 of 67,8 of 12,4 of 8,2 of 6,5 of 6,a6d8bfe9e0c8153b
9d2c9d2249d4fe50,win,Jim Miller,Duane Ludwig,1,0,6,2,0,0,1,0,Lightweight,SUB Armbar,1,2:31,a6d8bfe9e0c8153b,W,L,3 Rnd (5-5-5),Mario Yamasaki,Armbar From Mount,1,0,6 of 23,2 of 27,26%,7%,11 of 28,3 of 28,0 of 0,0 of 0,---,---,1,0,0,0,0:15,0:21,3 of 19,2 of 26,1 of 2,0 of 1,2 of 2,0 of 0,5 of 21,2 of 27,0 of 0,0 of 0,1 of 2,0 of 0,a6d8bfe9e0c8153b
41e9da89f349b2bc,win,Junior Dos Santos,Gilbert Yvel,1,0,14,3,0,0,0,0,Heavyweight,KO/TKO Punch,1,2:07,a6d8bfe9e0c8153b,W,L,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,1,0,14 of 33,3 of 18,42%,16%,17 of 37,3 of 18,0 of 0,0 of 0,---,---,0,0,0,0,0:07,0:00,9 of 24,3 of 15,4 of 7,0 of 2,1 of 2,0 of 1,10 of 25,3 of 17,0 of 1,0 of 1,4 of 7,0 of 0,a6d8bfe9e0c8153b
78b928a602a81971,win,Martin Kampmann,Jacob Volkmann,1,0,14,13,0,0,1,0,Welterweight,SUB Guillotine Choke,1,4:03,a6d8bfe9e0c8153b,W,L,3 Rnd (5-5-5),Yves Lavigne,Guillotine Choke From Front Headlock,1,0,14 of 34,13 of 36,41%,36%,24 of 44,14 of 38,0 of 0,0 of 0,---,---,1,0,0,0,1:44,0:02,14 of 34,12 of 35,0 of 0,1 of 1,0 of 0,0 of 0,7 of 20,11 of 34,0 of 1,2 of 2,7 of 13,0 of 0,a6d8bfe9e0c8153b
47245dd345d9ef7e,win,Cole Miller,Dan Lauzon,0,1,15,10,0,1,1,0,Lightweight,SUB Inverted Triangle,1,3:05,a6d8bfe9e0c8153b,W,L,3 Rnd (5-5-5),Steve Mazzagatti,Inverted Triangle From Bottom,0,1,15 of 34,10 of 24,44%,41%,18 of 37,13 of 27,0 of 0,1 of 1,---,100%,1,0,0,0,0:06,0:46,12 of 30,8 of 21,2 of 2,2 of 3,1 of 2,0 of 0,5 of 19,6 of 14,10 of 15,4 of 8,0 of 0,0 of 2,a6d8bfe9e0c8153b
0e05f54d8b66f317,win,Mark Munoz,Ryan Jensen,0,0,16,9,1,0,0,1,Middleweight,KO/TKO Punches,1,2:30,a6d8bfe9e0c8153b,W,L,3 Rnd (5-5-5),Mario Yamasaki,"Punches to Head From Back Control
      Submission to Strikes",0,0,16 of 28,9 of 16,57%,56%,22 of 39,10 of 17,1 of 1,0 of 2,100%,0%,0,1,0,0,1:23,0:21,8 of 19,5 of 11,8 of 9,1 of 2,0 of 0,3 of 3,0 of 5,7 of 12,0 of 0,2 of 4,16 of 23,0 of 0,a6d8bfe9e0c8153b
24e14c4824144c64,win,Jake Ellenberger,Mike Pyle,1,0,15,5,2,0,0,1,Welterweight,KO/TKO Punch,2,0:22,a6d8bfe9e0c8153b,W,L,3 Rnd (5-5-5),Yves Lavigne,Punch to Head In Clinch,1,0,15 of 39,5 of 8,38%,62%,30 of 56,29 of 34,2 of 2,0 of 1,100%,0%,0,1,0,0,4:38,0:00,13 of 37,3 of 6,2 of 2,1 of 1,0 of 0,1 of 1,2 of 8,2 of 5,3 of 5,2 of 2,10 of 26,1 of 1,a6d8bfe9e0c8153b
0949caefc6735f9b,win,Rafaello Oliveira,John Gunderson,0,0,21,1,6,1,4,4,Lightweight,U-DEC,3,5:00,a6d8bfe9e0c8153b,W,L,3 Rnd (5-5-5),Herb Dean,Glenn Trowbridge27 - 30.Cecil Peoples27 - 30.Roy Silbert27 - 30.,0,0,21 of 45,1 of 30,46%,3%,55 of 83,20 of 50,6 of 7,1 of 1,85%,100%,4,4,1,0,11:22,0:22,18 of 38,1 of 29,0 of 1,0 of 0,3 of 6,0 of 1,3 of 14,0 of 24,0 of 3,0 of 2,18 of 28,1 of 4,a6d8bfe9e0c8153b
f6d078e9fe7d17c8,win,BJ Penn,Diego Sanchez,0,0,70,8,0,0,0,0,Lightweight,KO/TKO,5,2:37,821cd80aab70d5f9,W,L,5 Rnd (5-5-5-5-5),Herb Dean,Facial Cut,0,0,70 of 131,8 of 108,53%,7%,149 of 213,8 of 108,0 of 0,0 of 27,---,0%,0,0,0,0,1:30,6:21,66 of 127,7 of 100,2 of 2,1 of 8,2 of 2,0 of 0,34 of 74,6 of 103,27 of 38,2 of 5,9 of 19,0 of 0,821cd80aab70d5f9
a9bc7915974b7d15,win,Frank Mir,Cheick Kongo,1,0,2,0,0,0,1,0,Heavyweight,SUB Guillotine Choke,1,1:12,821cd80aab70d5f9,W,L,3 Rnd (5-5-5),Herb Dean,"Guillotine Choke From Bottom Half Guard
      Technical Submission",1,0,2 of 5,0 of 4,40%,0%,2 of 5,0 of 4,0 of 0,0 of 0,---,---,1,0,0,0,0:06,0:23,2 of 5,0 of 4,0 of 0,0 of 0,0 of 0,0 of 0,1 of 2,0 of 4,0 of 0,0 of 0,1 of 3,0 of 0,821cd80aab70d5f9
ccac56928fc2b40b,win,Jon Fitch,Mike Pierce,0,0,55,54,4,1,0,0,Welterweight,U-DEC,3,5:00,821cd80aab70d5f9,W,L,3 Rnd (5-5-5),Mario Yamasaki,28 - 29.28 - 29.28 - 29.,0,0,55 of 163,54 of 174,33%,31%,109 of 223,94 of 220,4 of 10,1 of 2,40%,50%,0,0,0,0,4:16,3:10,37 of 135,34 of 147,12 of 18,12 of 17,6 of 10,8 of 10,40 of 130,26 of 129,13 of 30,28 of 45,2 of 3,0 of 0,821cd80aab70d5f9
9172138df0d70cb0,win,Kenny Florian,Clay Guida,1,0,22,13,1,0,1,0,Lightweight,SUB Rear Naked Choke,2,2:19,821cd80aab70d5f9,W,L,3 Rnd (5-5-5),Mario Yamasaki,Rear Naked Choke,1,0,22 of 78,13 of 69,28%,18%,43 of 102,14 of 71,1 of 2,0 of 3,50%,0%,1,0,0,0,1:04,0:44,20 of 73,7 of 55,2 of 4,0 of 4,0 of 1,6 of 10,15 of 68,9 of 54,5 of 8,2 of 7,2 of 2,2 of 8,821cd80aab70d5f9
a29236fcb395f443,win,Stefan Struve,Paul Buentello,0,1,54,37,1,0,2,0,Heavyweight,M-DEC,3,5:00,821cd80aab70d5f9,W,L,3 Rnd (5-5-5),Dan Miragliotta,28 - 29.28 - 29.28 - 28.,0,1,54 of 115,37 of 89,46%,41%,91 of 157,43 of 98,1 of 1,0 of 0,100%,---,2,0,0,1,5:49,1:52,23 of 79,28 of 78,10 of 13,9 of 11,21 of 23,0 of 0,40 of 85,24 of 62,12 of 26,7 of 20,2 of 4,6 of 7,821cd80aab70d5f9
7f9a1b6d83d08c42,win,Alan Belcher,Wilson Gouveia,1,0,21,29,0,0,0,0,Catch Weight,KO/TKO Punches,1,3:03,821cd80aab70d5f9,W,L,3 Rnd (5-5-5),Herb Dean,Punches to Head In Clinch,1,0,21 of 56,29 of 90,37%,32%,26 of 63,30 of 91,0 of 0,0 of 0,---,---,0,0,0,0,0:04,0:00,19 of 53,28 of 89,2 of 3,0 of 0,0 of 0,1 of 1,17 of 47,29 of 90,2 of 5,0 of 0,2 of 4,0 of 0,821cd80aab70d5f9
8e9f2b82a7b87778,win,Matt Wiman,Shane Nelson,0,0,55,20,2,1,0,3,Lightweight,U-DEC,3,5:00,821cd80aab70d5f9,W,L,3 Rnd (5-5-5),Mario Yamasaki,27 - 30.27 - 30.27 - 30.,0,0,55 of 130,20 of 85,42%,23%,82 of 164,45 of 115,2 of 5,1 of 7,40%,14%,0,3,0,0,5:38,1:17,39 of 104,12 of 69,6 of 9,5 of 11,10 of 17,3 of 5,23 of 61,18 of 73,15 of 27,1 of 11,17 of 42,1 of 1,821cd80aab70d5f9
