"Date","Open","High","Low","Close","Adj.Close","Volume"
"2020-11-24",131.425003,131.619995,128.850006,129.577499,129.24794,34650000
"2020-11-25",130.324997,132.695007,130.199997,132.347504,132.01088,25991600
"2020-11-27",133.75,134.074997,131.705002,132.612503,132.275223,16727600
"2020-11-30",132.649994,134.125,129.722504,134.014999,133.674149,28695200
"2020-12-01",134.922501,135.287506,132.282501,133.899994,133.559418,29694800
"2020-12-02",133.505005,136.735001,132.342499,135.445007,135.100479,28336000
"2020-12-03",135.875,136.600006,133.289993,133.960007,133.658768,19952000
"2020-12-04",134.485001,135.600006,133.887497,135.582504,135.277588,20224400
"2020-12-07",136.012497,137.3125,135,136.067505,135.76152,22324400
"2020-12-08",135.850006,135.987503,132.815002,133.5,133.199799,27192000
"2020-12-09",133.005005,134.139999,128.682495,129.307495,129.016739,40130000
"2020-12-10",128.690002,130.6875,128.494995,129.722504,129.430771,20776400
"2020-12-11",129.672501,130.199997,128.229996,130.132507,129.839844,20926400
"2020-12-14",130.880005,133.887497,130.774994,133.087494,132.788208,27015600
"2020-12-15",134.397507,134.639999,131.867493,133.604996,133.304535,19301600
"2020-12-16",134.225006,134.372498,132.125,132.425003,132.127243,22311600
"2020-12-17",133.667496,133.794998,131.785004,133.412506,133.112488,23138400
"2020-12-18",133.789993,134.050003,130.705002,132.720001,132.421509,34206400
"2020-12-21",130.747498,133.699997,129.675003,133.322495,133.022675,30233200
"2020-12-22",133.192505,133.372498,130.539993,132.782501,132.483932,18558000
"2020-12-23",132.559998,132.75,130.050003,130.092499,129.799942,17914400
"2020-12-24",130.372498,131.324997,129.387497,129.9375,129.645309,9788400
"2020-12-28",130.625,130.625,127.6325,129,128.709885,21256400
"2020-12-29",129.25,130.725006,128.422501,129.432495,129.141449,17037200
"2020-12-30",129.902496,132.137497,128.967499,131.457504,131.16185,22539600
"2020-12-31",131.365005,131.509995,129.149994,130.550003,130.256439,19242400
"2021-01-04",131.042496,136.524994,129.625,131.134995,130.840118,56064000
"2021-01-05",130.997498,134.434998,130.869995,134.047501,133.746048,32276000
NA,NA,NA,NA,NA,NA,NA
"2021-01-07",129.675003,133.777496,128.865005,133.440002,133.139938,46148000
"2021-01-08",133.625,134.210007,130.419998,132.767502,132.468948,29252800
"2021-01-11",134.1875,139.610001,133.625,136.214996,135.908661,51834400
"2021-01-12",137.524994,137.544998,133.449997,134.847504,134.54425,29147600
"2021-01-13",134.899994,136.25,133.850006,135.317505,135.013168,21002800
"2021-01-14",135.75,135.997498,131.804993,132.002502,131.705643,28312000
"2021-01-15",132.279999,133.252502,128.485001,128.595001,128.305801,27778000
"2021-01-19",130.162506,130.940002,128.440002,130.252502,129.959595,22618800
"2021-01-20",131.117493,134.304993,130.567505,133.657501,133.356949,25857200
"2021-01-21",134.184998,139.992493,132.529999,138.675003,138.363174,33778000
"2021-01-22",137.399994,138.417496,136.272507,137.125,136.81665,24682000
"2021-01-25",137.817505,138.285004,132.365005,136.532501,136.225494,25111200
"2021-01-26",135.804993,136.447495,133.875,134.352493,134.050369,16398000
"2021-01-27",132.300003,132.327499,127.9375,129.177505,128.887009,37127200
"2021-01-28",129.962494,133.397507,129.604996,130.509995,130.216522,22831600
"2021-01-29",130.75,133.347504,129.115005,129.897507,129.605392,27155200
"2021-02-01",130.532501,132.707504,129.027496,132.369995,132.072342,21720400
"2021-02-02",133.987503,135.720001,132.854996,135.567505,135.26265,22044000
"2021-02-03",136.360001,139.317505,135.164993,135.304993,135.000763,24540800
"2021-02-04",135.309998,136.735001,133.377502,136.642502,136.335205,20134000
"2021-02-05",137.25,137.372498,135.457504,135.910004,135.604416,16915200
"2021-02-08",137.272507,144.737503,137.272507,144.387497,144.062805,43462400
"2021-02-09",143.407501,145.832504,142.225006,142.632507,142.311768,28756000
"2021-02-10",144.632507,149.050003,143.414993,147.642502,147.310486,48535200
"2021-02-11",149.802505,152.722504,149.25,152.507507,152.164566,45082800
"2021-02-12",150.5,152.912506,147.75,149.612503,149.276062,37475600
"2021-02-16",150.642502,153.725006,149.5,153.302505,152.957764,32196000
"2021-02-17",151.710007,152.235001,147.800003,149.059998,148.724777,27475600
"2021-02-18",147.289993,148.732498,145.75,148.289993,147.956512,23386800
"2021-02-19",150.244995,151.770004,148.467499,149.264999,148.929337,27172400
"2021-02-22",147.747498,151.332504,143.25,143.557495,143.23468,32588400
"2021-02-23",140.752502,142.387497,133.895004,141.419998,141.10199,39178000
"2021-02-24",141.227493,145.067505,137.559998,144.990005,144.663956,44832000
"2021-02-25",140.455002,143.747498,132.162506,133.074997,132.775726,82443600
"2021-02-26",137.524994,138.544998,133.610001,137.145004,136.836609,50093200
"2021-03-01",138.75,139.25,135.532501,138.417496,138.106262,35318400
"2021-03-02",139,139.205002,133.960007,134.0625,133.761032,26411600
"2021-03-03",134.262497,134.514999,127.987503,128.047501,127.759552,37759200
"2021-03-04",128.007507,129.75,120.837502,123.702499,123.424316,57334400
"2021-03-05",125.5,125.5,116.792503,124.614998,124.33477,54284000
"2021-03-08",124.5,124.712502,115.665001,115.932503,115.671806,54311200
"2021-03-09",121.302498,126.167503,120.592499,125.202499,124.964073,52182400
"2021-03-10",128.404999,129.800003,124.574997,124.682503,124.445068,38437600
"2021-03-11",129.5,130.462494,127.345001,129.934998,129.687561,29991600
"2021-03-12",126.482498,128.887497,125.900002,128.559998,128.315201,24396400
"2021-03-15",128.647507,132.067505,127.672501,131.912506,131.661331,22198800
"2021-03-16",133.565002,135.125,131.167496,132.912506,132.659393,27212800
"2021-03-17",130.397507,134.532501,129.895004,133.412506,133.158432,24386400
"2021-03-18",131.365005,131.839996,127.169998,127.224998,126.982712,29389600
"2021-03-19",127.5,129.214996,126.125,128.457504,128.21286,29920800
"2021-03-22",129.127502,133.945007,129.067505,131.862503,131.611359,29780400
"2021-03-23",132.542496,133.445007,130.212494,130.707504,130.458588,22204800
"2021-03-24",131.512497,131.592499,126.3675,126.43,126.189224,24584000
"2021-03-25",124.995003,127.147499,122.720001,125.352501,125.113792,29514400
"2021-03-26",125.544998,128.5625,123.735001,128.392502,128.147995,36396800
"2021-03-29",128.202499,130.625,127,129.482498,129.235916,27352000
"2021-03-30",128.419998,129.752502,127.050003,128.717499,128.472366,20020400
"2021-03-31",130.154999,134.705002,129.824997,133.482498,133.228287,31477600
"2021-04-01",135.722504,138.699997,135.112503,138.117493,137.854477,30827600
"2021-04-05",138.675003,140.139999,137.330002,139.875,139.608627,25567200
"2021-04-06",139.997498,140.542496,137.735001,138.615005,138.351013,19174400
"2021-04-07",138.807495,142.434998,137.115005,141.434998,141.165649,25128400
"2021-04-08",142.527496,144.714996,142.490005,143.169998,142.897354,24441600
"2021-04-09",142.139999,144.080002,141.75,144,143.725754,19517200
"2021-04-12",142.897507,153.524994,141.392502,152.089996,151.800385,86932400
"2021-04-13",152.315002,157,151.257507,156.794998,156.496368,67621200
"2021-04-14",156.25,157.205002,152.274994,152.770004,152.47908,38550000
"2021-04-15",156.625,162.142502,156.315002,161.372498,161.065186,59848000
"2021-04-16",160.529999,161.657501,158.652496,159.125,158.821976,33520800
NA,NA,NA,NA,NA,NA,NA
"2021-04-20",153.232498,154.970001,149.630005,151.712494,151.423599,33413200
"2021-04-21",151.1875,153.625,151.022507,153.604996,153.312485,21677600
"2021-04-22",153.75,154.384995,147.835007,148.502502,148.219727,27778800
"2021-04-23",149.342499,153.350006,149.002502,152.652496,152.361771,22750000
"2021-04-26",151.850006,154.789993,151.25,154.779999,154.485229,19779600
"2021-04-27",155.785004,156.705002,153.544998,153.817505,153.524597,16457200
"2021-04-28",153.645004,155.322495,152.154999,152.767502,152.476578,20941600
"2021-04-29",154,154.365005,150.714996,153.247498,152.955658,17319600
"2021-04-30",151.744995,153.649994,149.970001,150.095001,149.809189,20191200
"2021-05-03",151.25,152.467499,147.875,148.367493,148.084946,20391200
"2021-05-04",146.372498,146.375,140.102493,143.512497,143.239197,40532400
"2021-05-05",147.089996,148.134995,143.875,144.585007,144.309647,29202400
"2021-05-06",144.952499,145.712494,142.179993,145.229996,144.953415,19338000
"2021-05-07",148.082504,149.707504,146.717499,148.122498,147.840393,22932800
"2021-05-10",147.872498,148.059998,142.5,142.657501,142.385849,26890400
"2021-05-11",138.25,143.547501,137.5,143.0625,142.790054,28558400
"2021-05-12",140.095001,142.602493,137.092499,137.585007,137.322998,30340800
"2021-05-13",140.337494,140.807495,134.589996,136.652496,136.392242,28540400
"2021-05-14",138.899994,143.279999,137.485001,142.429993,142.158752,25861600
"2021-05-17",141.570007,141.692505,138.535004,141.654999,141.385239,21698000
"2021-05-18",142.669998,144.042496,140.039993,140.157501,139.890594,18625600
"2021-05-19",135.664993,140.794998,135.432495,140.657501,140.389633,34400000
"2021-05-20",143.024994,146.837494,142.705002,146.125,145.846725,32159200
"2021-05-21",151.637497,152.220001,148.695007,149.917496,149.632004,67299200
"2021-05-24",152.125,157.449997,151.759995,156.119995,155.822693,55481600
"2021-05-25",157.660004,158.184998,154.824997,156.477493,156.179504,43540800
"2021-05-26",157.342499,157.9375,155.862503,157,156.701004,37044000
"2021-05-27",156.997498,157.5,154.600006,154.880005,154.585068,58147600
"2021-05-28",155.009995,162.774994,155.009995,162.445007,162.135666,64453600
"2021-06-01",162.699997,163.882507,159.032501,162.645004,162.335297,47280400
"2021-06-02",162.522507,169.1875,162.354996,167.782501,167.462967,59416800
"2021-06-03",167.007507,172.589996,165.830002,169.697495,169.374329,58000800
NA,NA,NA,NA,NA,NA,NA
"2021-06-07",175.712494,178.125,171.927505,176.190002,175.854477,57575600
"2021-06-08",175.272507,176.214996,172.509995,174.570007,174.237595,32384800
"2021-06-09",175.157501,175.75,172.557495,173.582504,173.291656,38165600
"2021-06-10",173.5,174.919998,171.759995,174.25,173.958023,28777200
"2021-06-11",174.794998,179.392502,174.4375,178.252502,177.953812,41630800
"2021-06-14",179.059998,180.395004,176.627502,180.1875,179.885574,32137600
"2021-06-15",179.149994,180.162506,177.279999,177.884995,177.586929,24303200
"2021-06-16",177.907501,179.547501,175.845001,178.102493,177.804077,30712400
"2021-06-17",177.744995,188.350006,177.5625,186.572495,186.259872,80965600
"2021-06-18",187.839996,193.75,185.839996,186.387497,186.075195,96885600
"2021-06-21",184.352493,185.365005,178.227493,184.272507,183.963745,67238400
NA,NA,NA,NA,NA,NA,NA
"2021-06-23",190.077499,191.527496,189.077499,190.572495,190.253174,33235600
"2021-06-24",192.277496,194.199997,190.882507,192.054993,191.733154,32092400
"2021-06-25",192.804993,193.455002,188.945007,190.309998,189.991104,27836400
"2021-06-28",193.612503,200.787506,193.190002,199.850006,199.515137,49543600
"2021-06-29",198.824997,200.987503,196.570007,200.267502,199.931946,36763200
"2021-06-30",199.992493,201.625,198.637497,200.024994,199.689804,32656800
"2021-07-01",201.25,204.559998,200.190002,202.119995,201.781342,48013600
"2021-07-02",204.402496,205.052505,202.877502,204.869995,204.526718,34276400
"2021-07-06",207.375,208.419998,203.502502,206.985001,206.638199,44670800
"2021-07-07",208.535004,208.75,203.320007,203.717499,203.376114,41842800
"2021-07-08",198.565002,201.330002,197.007507,199.027496,198.694,50330000
"2021-07-09",199.625,200.802505,197.542496,200.502502,200.166534,29662400
"2021-07-12",202.399994,205.327499,201.877502,205.125,204.781281,32198400
"2021-07-13",204.005005,204.612503,201.139999,202.5,202.160706,29070800
"2021-07-14",203.577499,204.177505,197.527496,198.414993,198.082504,38010000
"2021-07-15",198.117493,198.470001,188.585007,189.662506,189.344727,55056400
"2021-07-16",190.304993,191.570007,180.729996,181.610001,181.305725,68822400
"2021-07-19",179.152496,190.419998,178.654999,187.797501,187.482803,74906000
"2021-07-20",187.300003,188.380005,181.639999,186.119995,185.808121,43468700
"2021-07-21",188.820007,195.270004,187.419998,194.100006,193.774765,37101700
"2021-07-22",196.419998,198.869995,192.759995,195.940002,195.611679,32382600
"2021-07-23",196.559998,197,192.5,195.580002,195.252274,19567200
"2021-07-26",193.110001,194.419998,189.139999,192.940002,192.616699,20394300
"2021-07-27",192.649994,196.220001,187.410004,192.080002,191.758148,24886300
"2021-07-28",193.190002,196.460007,189.949997,195.029999,194.703186,20219100
"2021-07-29",195.190002,198.529999,193.279999,196.619995,196.290527,19078100
"2021-07-30",194.179993,196.300003,192.630005,194.990005,194.663269,18349700
"2021-08-02",197,199.610001,193.610001,197.5,197.169067,21744400
"2021-08-03",197.399994,202.220001,192.199997,198.149994,197.817947,30181100
"2021-08-04",199.899994,203.179993,198.279999,202.740005,202.400299,23130900
"2021-08-05",205,207.330002,203.419998,206.369995,206.024185,21143500
"2021-08-06",205.240005,205.699997,202.100006,203.660004,203.318771,17849700
"2021-08-09",204.460007,205.080002,201.429993,202.949997,202.60994,14644300
"2021-08-10",203.220001,204.300003,198.350006,199.360001,199.02594,17923800
"2021-08-11",200.429993,200.490005,194.300003,196.990005,196.659927,18592500
"2021-08-12",198.699997,200.289993,196.199997,199.050003,198.716461,15165200
"2021-08-13",199.050003,202.139999,198.509995,201.880005,201.541733,18306300
"2021-08-16",201.350006,202.869995,194.529999,199.5,199.165726,21087600
"2021-08-17",196.850006,197.699997,192.669998,194.580002,194.253952,20458500
"2021-08-18",195,196.339996,190,190.399994,190.080978,28591300
"2021-08-19",194.940002,204.949997,187.619995,197.979996,197.648239,76655500
"2021-08-20",199.910004,208.649994,199.330002,208.160004,207.811203,67574100
"2021-08-23",209.710007,219.970001,209.5,219.580002,219.212082,57580700
"2021-08-24",217.529999,219.589996,215.350006,217.929993,217.564835,29729900
"2021-08-25",217.369995,224.699997,217.220001,222.130005,221.757797,34770100
"2021-08-26",222,223.399994,217.899994,220.679993,220.310211,23794000
"2021-08-27",221.839996,227.220001,221.669998,226.360001,225.980713,30472200
"2021-08-30",228.300003,230.429993,225.509995,226.880005,226.499817,26258000
"2021-08-31",226.949997,226.949997,221.199997,223.850006,223.514328,25985000
"2021-09-01",224.850006,226.970001,223.570007,224.410004,224.073486,20176700
"2021-09-02",225.179993,225.929993,222.949997,223.960007,223.624176,18783400
"2021-09-03",223.25,229.860001,222,228.429993,228.087448,28053200
"2021-09-07",228.330002,228.990005,225.220001,226.619995,226.280151,19810700
"2021-09-08",225.130005,226.100006,219.770004,223.389999,223.055008,25443400
"2021-09-09",223.119995,225.380005,221.309998,221.770004,221.437439,19685600
"2021-09-10",223.479996,226.259995,222.699997,224.779999,224.442932,24837600
"2021-09-13",226.839996,229.639999,218.580002,221.520004,221.187805,29750000
"2021-09-14",222.75,224.100006,220.860001,222.419998,222.086441,19975500
"2021-09-15",223.089996,223.669998,219.660004,223.410004,223.074997,16653800
"2021-09-16",221.830002,222.770004,219.270004,222.419998,222.086441,15603300
"2021-09-17",223,223.210007,218.300003,219,218.671585,29450300
"2021-09-20",211.460007,214.330002,206.619995,211.130005,210.813416,34944000
"2021-09-21",214.169998,214.25,209.5,212.460007,212.141403,20468800
"2021-09-22",213.660004,219.600006,211.960007,219.410004,219.081009,26872600
"2021-09-23",221.399994,225.350006,218.899994,224.820007,224.482849,24855500
"2021-09-24",220.699997,221.490005,218.610001,220.809998,220.478867,21765500
"2021-09-27",217.100006,217.990005,213.25,216.600006,216.275208,24521500
"2021-09-28",212.139999,214.190002,206.509995,206.990005,206.679611,34306900
"2021-09-29",209.399994,210.169998,204.669998,205.169998,204.862335,21839400
"2021-09-30",207.679993,210.660004,206.880005,207.160004,206.849365,22100900
"2021-10-01",207.5,208.589996,202.029999,207.419998,207.108963,24097800
"2021-10-04",205.039993,205.419998,195.550003,197.320007,197.024109,34563500
"2021-10-05",199.5,206.479996,198.539993,204.509995,204.203308,27928200
"2021-10-06",201.199997,207.199997,200.800003,207,206.68959,29720200
"2021-10-07",210.919998,213.220001,209.720001,210.75,210.43396,25691900
"2021-10-08",211.009995,212.059998,207.75,208.309998,207.997635,15125800
"2021-10-11",205.75,210.630005,205.110001,206.949997,206.639694,16338800
"2021-10-12",208.279999,210.570007,205.279999,206.710007,206.40004,16213400
"2021-10-13",209.179993,209.899994,207.130005,209.389999,209.076004,18065200
"2021-10-14",212.880005,217.550003,211.220001,217.460007,217.133881,24358900
"2021-10-15",218.100006,219.309998,216.619995,218.619995,218.29216,22699400
"2021-10-18",217.490005,222.910004,216.440002,222.220001,221.886765,18949400
"2021-10-19",222.759995,223.789993,220.369995,222.899994,222.565765,16147300
"2021-10-20",223.050003,224.330002,219.820007,221.029999,220.698578,14627600
"2021-10-21",220.970001,227.110001,220.830002,226.919998,226.579712,18759000
"2021-10-22",228.229996,231.300003,225.610001,227.259995,226.919205,24938400
"2021-10-25",229.729996,233.550003,227.699997,231.660004,231.312592,23023500
"2021-10-26",239.889999,252.589996,239.240005,247.169998,246.799362,48589800
"2021-10-27",244.740005,250.899994,242.820007,244.509995,244.143326,24599000
"2021-10-28",248.779999,249.5,245.229996,249.410004,249.035995,23420400
"2021-10-29",250.009995,257.089996,250,255.669998,255.286606,29250300
"2021-11-01",256.48999,258.940002,252.270004,258.269989,257.88269,26574000
"2021-11-02",258.220001,266.779999,258,264.01001,263.614105,29411200
"2021-11-03",266.700012,267.839996,262.350006,265.980011,265.581146,23991000
"2021-11-04",272.290009,313.649994,271.179993,298.01001,297.56308,115363100
"2021-11-05",301.869995,314,294.100006,297.519989,297.073853,85126000
"2021-11-08",301.48999,311,299.070007,308.040009,307.578094,50310100
"2021-11-09",322.820007,323.100006,299.640015,306.570007,306.110291,64674600
"2021-11-10",293.559998,308.5,287.779999,294.589996,294.148254,63620600
"2021-11-11",304.679993,305.899994,297.769989,303.899994,303.444275,33217200
"2021-11-12",300.100006,306.799988,296.299988,303.899994,303.444275,41305400
"2021-11-15",305.519989,306.440002,292.470001,300.25,299.799744,38490900
"2021-11-16",297.589996,303.899994,297.059998,302.029999,301.577057,26448400
"2021-11-17",304.179993,305.089996,288,292.609985,292.171204,42850800
"2021-11-18",323.670013,327.600006,313.209991,316.75,316.274994,78171100
"2021-11-19",322.429993,330.880005,319.049988,329.850006,329.355347,53386700
"2021-11-22",335.170013,346.470001,319,319.559998,319.080811,75433500
"2021-11-23",315.350006,323.600006,308.799988,317.459991,316.983917,53216300
"2021-11-24",314.609985,328.549988,309.279999,326.73999,326.250061,43516200
"2021-11-26",326,327.100006,313.5,315.029999,314.557587,28306900
"2021-11-29",323.660004,334.119995,320.359985,333.76001,333.259521,45496400
"2021-11-30",331.690002,333.529999,318.640015,326.76001,326.269958,62206600
"2021-12-01",332.190002,332.890015,313.799988,314.350006,313.916992,48436800
"2021-12-02",312.140015,324.779999,310.25,321.26001,320.817535,47289000
"2021-12-03",320,321.290009,301.299988,306.929993,306.507263,54432500
"2021-12-06",298.799988,302.410004,280.380005,300.369995,299.956299,65893800
"2021-12-07",309.570007,324.48999,306.51001,324.269989,323.823334,59305300
"2021-12-08",319.98999,322.899994,314.209991,318.26001,317.821716,47555100
"2021-12-09",317.339996,322.049988,304.279999,304.899994,304.480042,48850700
"2021-12-10",311.5,313.049988,298.609985,301.980011,301.564056,48882500
"2021-12-13",302.48999,302.940002,281.160004,281.609985,281.222107,59834400
"2021-12-14",276.98999,286.779999,272.5,283.369995,282.979706,66703500
"2021-12-15",284,305,278.380005,304.589996,304.170502,69829700
"2021-12-16",311.519989,311.600006,280.929993,283.869995,283.479034,70736600
"2021-12-17",279.850006,289.220001,277.600006,278.01001,277.627106,71375800
"2021-12-20",273.049988,281.440002,271.450012,277.190002,276.808228,46184700
"2021-12-21",283.73999,291.200012,274.01001,290.75,290.349518,52438500
"2021-12-22",288.910004,295.549988,284.48999,294,293.595062,39518400
"2021-12-23",297.549988,300.589996,294.309998,296.399994,295.99176,34302200
"2021-12-27",296.600006,310.869995,296.399994,309.450012,309.023834,40368600
"2021-12-28",313.119995,313.299988,300.119995,303.220001,302.802338,42059100
"2021-12-29",302.730011,305.480011,293.660004,300.01001,299.596802,34313900
"2021-12-30",298.269989,304.570007,295.399994,295.859985,295.452454,30886400
"2021-12-31",296.73999,300.299988,293.309998,294.109985,293.704895,26653000
"2022-01-03",298.149994,307.109985,297.850006,301.209991,300.795166,39154700
"2022-01-04",302.769989,304.679993,283.48999,292.899994,292.496582,52715400
"2022-01-05",289.48999,294.160004,275.329987,276.040009,275.65979,49806400
"2022-01-06",276.399994,284.380005,270.649994,281.779999,281.391876,45418600
"2022-01-07",281.410004,284.220001,270.570007,272.470001,272.094727,40993900
"2022-01-10",265.809998,274.690002,256.440002,274,273.62262,59468100
"2022-01-11",273.230011,280.649994,268.390015,278.170013,277.786865,40408900
"2022-01-12",280.670013,285.950012,276.079987,279.98999,279.60434,38341300
"2022-01-13",283.790009,284.799988,264.980011,265.75,265.383942,54017100
"2022-01-14",263,271.970001,262.100006,269.420013,269.04892,39583200
"2022-01-18",262.600006,266.380005,257.700012,259.029999,258.673218,42427000
"2022-01-19",260.790009,265.429993,250.520004,250.669998,250.324768,48831500
"2022-01-20",253.039993,255.789993,240.779999,241.5,241.167374,43518100
"2022-01-21",235.070007,248.229996,232.630005,233.740005,233.418076,71895800
"2022-01-24",223.300003,233.800003,208.880005,233.720001,233.398071,91398200
"2022-01-25",225.460007,229.429993,220,223.240005,222.932556,66461600
"2022-01-26",232.399994,240.570007,223,227.720001,227.406372,75595900
"2022-01-27",235.679993,239.949997,216.75,219.440002,219.137741,57335300
"2022-01-28",220.119995,228.580002,212.960007,228.399994,228.085419,54377400
"2022-01-31",231.820007,245.089996,230.520004,244.860001,244.522766,56468000
"2022-02-01",251.039993,251.449997,238.899994,246.380005,246.040665,51892500
"2022-02-02",257.940002,258.170013,245.529999,252.419998,252.072327,54341900
"2022-02-03",244.580002,250.770004,237.800003,239.479996,239.150146,41017800
"2022-02-04",239.720001,246.350006,236.320007,243.190002,242.855057,35482900
"2022-02-07",243.720001,251.820007,242.020004,247.279999,246.939407,37686800
"2022-02-08",243.589996,252.300003,239.800003,251.080002,250.734192,41035900
"2022-02-09",256.220001,267.25,253.529999,267.049988,266.682159,52428200
"2022-02-10",259.950012,269.25,256,258.23999,257.884308,51320000
"2022-02-11",259.160004,261.519989,237.729996,239.490005,239.160156,60547200
"2022-02-14",239.339996,248.75,237.550003,242.669998,242.33577,44042400
"2022-02-15",249.490005,265.450012,247.839996,264.950012,264.585083,69986900
"2022-02-16",262.589996,265.820007,255.520004,265.109985,264.744843,73267600
"2022-02-17",256.299988,257.850006,241.649994,245.070007,244.732483,81059500
"2022-02-18",246.679993,249.860001,231,236.419998,236.094376,76125500
"2022-02-22",230.350006,240.639999,230,233.899994,233.57782,63342200
"2022-02-23",238.020004,241.550003,223.009995,223.869995,223.561661,56651100
"2022-02-24",210.149994,238,208.899994,237.479996,237.152908,73580100
"2022-02-25",237.210007,242.169998,233.809998,241.570007,241.237289,52886600
"2022-02-28",239.919998,246.649994,237.070007,243.850006,243.51416,47731900
"2022-03-01",242.910004,243.770004,231.320007,234.770004,234.44664,41205600
"2022-03-02",237.559998,244.089996,234.149994,242.199997,241.907593,38964200
"2022-03-03",242.619995,243.259995,234.690002,237.139999,236.853745,36509500
"2022-03-04",233.839996,236.800003,224.820007,229.360001,229.08313,43141500
"2022-03-07",228.169998,230.330002,213.300003,213.520004,213.262253,45082100
NA,NA,NA,NA,NA,NA,NA
"2022-03-09",223.869995,232.199997,222.470001,230.139999,229.862183,49274200
"2022-03-10",225.309998,227.880005,218.820007,226.580002,226.306473,42806600
"2022-03-11",230.220001,231.449997,220.460007,221,220.733231,36720900
"2022-03-14",218.690002,222.619995,211.589996,213.300003,213.042511,38535400
"2022-03-15",215.179993,230.380005,213.220001,229.729996,229.452667,49199600
"2022-03-16",235,245.970001,231.720001,244.960007,244.664307,67142200
"2022-03-17",241.199997,248.419998,239.059998,247.660004,247.361038,47194100
"2022-03-18",247.990005,265.690002,246.240005,264.529999,264.210663,73071900
"2022-03-21",265.070007,271.519989,259.670013,267.339996,267.017273,59172700
"2022-03-22",267.269989,272.380005,260.720001,265.23999,264.9198,54700700
"2022-03-23",261.26001,266.119995,255.75,256.339996,256.030579,50212000
"2022-03-24",261.660004,283.200012,259.070007,281.5,281.160217,87737900
"2022-03-25",278.859985,283.579987,272.709991,276.920013,276.585693,57901600
"2022-03-28",277.559998,282.5,272.059998,282.190002,281.849365,42549400
"2022-03-29",286.950012,289.459991,279.799988,286.559998,286.214081,48898400
"2022-03-30",283.040009,284.959991,275.029999,276.899994,276.565704,46348700
"2022-03-31",277.820007,282.480011,272.700012,272.859985,272.530579,52344000
"2022-04-01",273.75,274.959991,262.670013,267.119995,266.797577,51723500
"2022-04-04",267.279999,275.579987,266.130005,273.600006,273.269745,39712000
"2022-04-05",272.540009,273.190002,258.200012,259.309998,258.996979,43661500
"2022-04-06",249.339996,253,240.029999,244.070007,243.775375,70383300
"2022-04-07",244.410004,247.220001,234.779999,242.080002,241.787766,55799200
"2022-04-08",239.169998,239.229996,230.619995,231.190002,230.910934,52478100
"2022-04-11",222.139999,223.199997,216.600006,219.169998,218.905426,57520700
"2022-04-12",225.369995,227.25,212.820007,215.039993,214.780411,66225800
"2022-04-13",217.279999,225,214.550003,222.029999,221.761978,51694300
"2022-04-14",225.050003,227.770004,211.630005,212.580002,212.32338,56909700
"2022-04-18",212,220.880005,210.789993,217.830002,217.567062,52570100
"2022-04-19",217.199997,223.729996,213.139999,221.979996,221.712036,51278100
"2022-04-20",225.169998,226.699997,212,214.820007,214.560669,46897400
"2022-04-21",217.089996,223.919998,200,201.830002,201.586365,65620900
"2022-04-22",203.029999,204.860001,195,195.149994,194.914413,62471300
"2022-04-25",192.020004,199.449997,190.960007,199.020004,198.779755,64156600
"2022-04-26",197.179993,197.880005,186.699997,187.880005,187.653198,65314300
"2022-04-27",185.979996,191.669998,182.899994,184.149994,183.927704,49946000
"2022-04-28",189.669998,200.369995,184.899994,197.820007,197.581207,57032700
"2022-04-29",194.020004,201.279999,185.169998,185.470001,185.246109,50043500
"2022-05-02",185.410004,195.740005,183.910004,195.330002,195.094208,57204900
"2022-05-03",194,198.25,191.330002,196.020004,195.783371,47575100
"2022-05-04",199.229996,204,187.509995,203.339996,203.094528,64885500
"2022-05-05",198.669998,199.25,185,188.440002,188.212509,62633100
"2022-05-06",187.360001,195.119995,179.899994,186.75,186.524582,63329700
"2022-05-09",180.339996,182.550003,168.270004,169.5,169.29538,64445500
"2022-05-10",176.889999,181.979996,170.25,175.949997,175.737595,76147400
"2022-05-11",173.470001,177.529999,165.679993,166.300003,166.099274,67016700
"2022-05-12",162.190002,167.880005,155.669998,161.75,161.554733,70872800
"2022-05-13",167.880005,179.279999,165.929993,177.059998,176.846252,67043700
"2022-05-16",175.089996,177.880005,171.059998,172.639999,172.431595,52144600
"2022-05-17",180.740005,183.710007,176.339996,181.770004,181.550568,58583000
"2022-05-18",177.050003,181.179993,168.639999,169.380005,169.175552,54516100
"2022-05-19",169.369995,176.869995,167.339996,171.240005,171.033279,62131000
"2022-05-20",173.320007,174.100006,157.550003,166.940002,166.73848,73910500
"2022-05-23",162.740005,169.149994,161.789993,168.979996,168.776001,63988900
"2022-05-24",165.100006,165.970001,157.800003,161.539993,161.345001,58855000
"2022-05-25",160.199997,171.110001,160,169.75,169.545074,78113200
"2022-05-26",160.360001,180.919998,160.220001,178.509995,178.29451,99657500
"2022-05-27",181.860001,188.809998,181,188.110001,187.882919,73837900
"2022-05-31",189.800003,192,183.5,186.720001,186.494598,66410000
"2022-06-01",187.240005,190.529999,181.220001,183.199997,182.978851,54451400
"2022-06-02",182.919998,196.190002,181.979996,195.919998,195.683487,64865600
"2022-06-03",190.820007,193.320007,185.220001,187.199997,186.974014,59877900
"2022-06-06",191.389999,193.369995,185.639999,187.860001,187.633209,42240600
"2022-06-07",184.720001,190,181.880005,189.259995,189.031525,38891400
