item,idx,token,surprisal
2.3,71,hat,6.165563106536865
2.3,72,Eva,16.37346076965332
2.3,73,bes,11.129095077514648
2.3,74,ch,1.5165334939956665
2.3,75,loss,3.5622525215148926
2.3,76,en,1.4305310249328613
2.3,77,",",2.955422878265381
2.3,78,s,4.624650478363037
2.3,79,ich,2.9068899154663086
2.3,80,von,7.502159118652344
2.3,81,all,9.890414237976074
2.3,82,den,10.34720516204834
2.3,83,Or,11.160590171813965
2.3,84,ten,6.306024074554443
2.3,85,f,7.828731536865234
2.3,86,ern,12.609304428100586
2.3,87,z,6.396561622619629
2.3,88,uh,8.683453559875488
2.3,89,al,14.147573471069336
2.3,90,ten,0.8478315472602844
2.3,91,",",2.7079598903656006
2.3,92,an,7.693079948425293
2.3,93,den,5.390264987945557
2.3,94,en,8.52366828918457
2.3,95,s,5.545636177062988
2.3,96,ie,1.8758522272109985
2.3,97,gem,9.654072761535645
2.3,98,e,1.768282413482666
2.3,99,ins,1.0833507776260376
2.3,100,ame,13.20768928527832
2.3,101,Er,8.345573425292969
2.3,102,inner,8.144609451293945
2.3,103,ung,0.39507803320884705
2.3,104,en,2.241726875305176
2.3,105,mit,5.751875400543213
2.3,106,Richard,12.785200119018555
2.3,107,hat,6.146894454956055
2.3,108,.,3.064760684967041
2.3,109,He,5.722107887268066
2.3,110,ute,0.7244831323623657
2.3,111,f,5.03599739074707
2.3,112,ü,3.494296073913574
2.3,113,h,1.4328795671463013
2.3,114,lt,3.8027820587158203
2.3,115,s,4.719965934753418
2.3,116,ie,1.7433847188949585
2.3,117,s,4.489601135253906
2.3,118,ich,0.499995619058609
2.3,119,end,12.48794937133789
2.3,120,lich,3.0468223094940186
2.3,121,et,12.851176261901855
2.3,122,was,7.307859420776367
2.3,123,b,8.504459381103516
2.3,124,ess,5.84213924407959
2.3,125,er,1.7188599109649658
2.3,126,.,4.037324905395508
2.6,1,Eva,15.413300514221191
2.6,2,und,14.711127281188965
2.6,3,Richard,15.824664115905762
2.6,4,s,11.428974151611328
2.6,5,ind,4.721072196960449
2.6,6,sch,7.722559452056885
2.6,7,on,4.003623962402344
2.6,8,se,6.810903549194336
2.6,9,it,4.914104461669922
2.6,10,me,9.25865364074707
2.6,11,h,4.669992923736572
2.6,12,re,2.083231210708618
2.6,13,ren,9.487288475036621
2.6,14,Jah,8.40605354309082
2.6,15,ren,2.3164992332458496
