Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Condition
4,2,2,21,1.827,0.21,47,Baseline
4,1,1,21,2.336,0.351,47,Baseline
4,1,1,45,1.582,0.071,44,Baseline
4,1,1,33,1.572,0.065,44,Baseline
4,2,2,23,1.594,0.056,41,Baseline
4,1,1,21,2.083,0.525,41,Baseline
4,2,2,43,1.542,0.176,38,Baseline
4,1,1,19,2.228,0.1,38,Baseline
4,1,1,12,2.212,0.211,35,Baseline
4,2,2,11,2.551,0.107,35,Baseline
4,1,1,11,2.502,0.111,32,Baseline
4,1,2,11,2.367,0.075,32,Baseline
4,1,2,11,1.967,0.711,35,Baseline
4,1,1,45,1.807,0.355,38,Baseline
4,1,1,78,1.628,0.071,38,Baseline
4,1,1,12,2.677,0.066,35,Baseline
4,1,1,56,1.412,0.506,35,Baseline
4,2,1,12,2.227,0.025,32,Baseline
4,2,1,12,1.967,0.235,35,Baseline
4,1,1,13,2.148,0.1,38,Baseline
4,2,1,2,2.047,0.236,38,Baseline
4,1,1,31,1.893,0.026,41,Baseline
4,2,2,67,1.467,0.06,41,Baseline
4,1,1,11,2.137,0.781,38,Baseline
4,1,1,11,2.367,0.061,38,Baseline
4,1,1,12,2.632,0.05,35,Baseline
4,2,1,2,2.098,0.179,35,Baseline
4,1,1,56,1.622,0.225,38,Baseline
4,2,2,33,2.193,0.211,38,Baseline
4,1,1,12,2.592,0.106,35,Baseline
4,2,1,34,1.783,0.18,35,Baseline
4,1,1,89,1.386,1.081,38,Baseline
4,2,1,67,1.447,0.12,38,Baseline
4,1,1,78,1.323,0.521,41,Baseline
4,1,1,78,1.142,0.036,41,Baseline
4,1,1,78,1.442,0.067,38,Baseline
4,2,2,77,1.522,0.21,38,Baseline
4,1,1,77,1.542,0.471,35,Baseline
4,1,1,56,1.638,0.231,35,Baseline
4,2,2,65,1.477,0.515,32,Baseline
4,1,1,45,1.877,0.265,32,Baseline
4,2,1,34,1.777,0.19,29,Baseline
4,1,1,21,1.742,0.006,32,Baseline
4,2,2,99,1.379,0.178,53,Baseline
4,1,1,99,1.269,0.129,53,Baseline
4,2,2,78,1.413,0.021,50,Baseline
4,2,2,77,1.122,0.391,50,Baseline
4,2,2,87,1.452,0.94,47,Baseline
4,2,2,78,1.283,0.02,47,Baseline
4,1,1,89,1.097,0.026,44,Baseline
4,1,1,9,1.157,0.112,44,Baseline
4,2,1,11,1.721,0.05,41,Baseline
4,1,1,88,1.262,0.186,44,Baseline
4,2,2,23,1.328,0.066,44,Baseline
4,2,1,21,1.582,0.241,41,Baseline
4,2,2,45,1.292,0.11,44,Baseline
4,1,1,89,1.392,0.175,44,Baseline
4,2,2,11,2.062,0.121,41,Baseline
4,1,1,89,1.403,0.516,41,Baseline
4,1,1,78,1.337,0.036,38,Baseline
4,1,1,89,1.152,0.096,38,Baseline
4,1,1,89,1.392,0.116,35,Baseline
4,2,2,12,2.433,0.055,35,Baseline
4,2,2,23,2.088,0.166,32,Baseline
4,2,1,33,1.552,0.065,32,Baseline
4,2,2,21,1.862,0.575,35,Baseline
4,2,2,23,1.467,0.135,35,Baseline
4,1,1,65,1.487,0.34,32,Baseline
4,2,2,34,3.408,0.31,32,Baseline
4,1,1,109,1.952,0.381,29,Baseline
4,1,1,11,1.688,0.164,29,Baseline
4,1,1,2,1.707,0.176,26,Baseline
4,2,1,57,1.392,1.206,26,Baseline
4,1,1,56,1.402,0.241,29,Baseline
4,1,1,12,2.357,0.181,29,Baseline
4,1,1,45,1.423,0.156,26,Baseline
4,1,1,56,1.732,0.995,26,Baseline
4,2,1,34,1.513,0.125,23,Baseline
4,1,1,12,1.772,0.105,26,Baseline
4,2,1,13,1.699,0.344,26,Baseline
4,2,1,67,1.643,0.226,29,Baseline
4,2,1,12,2.007,0.475,32,Baseline
4,2,2,33,1.588,0.06,35,Baseline
4,1,1,34,1.562,0.711,35,Baseline
4,2,1,55,1.262,0.061,32,Baseline
4,2,1,23,1.513,0.261,35,Baseline
4,1,1,45,1.467,0.13,38,Baseline
4,1,1,89,1.212,0.147,38,Baseline
4,1,1,34,1.752,0.206,35,Baseline
4,1,1,23,1.507,0.41,35,Baseline
4,2,1,12,2.138,0.046,32,Baseline
4,2,2,23,2.181,0.081,35,Baseline
4,1,1,45,1.342,0.097,35,Baseline
4,1,1,67,1.073,0.263,53,Fast
4,2,2,78,0.819,0.105,53,Fast
4,2,2,67,0.575,0.185,50,Fast
4,1,1,56,0.645,0.286,50,Fast
4,2,2,67,0.766,0.116,47,Fast
4,1,1,89,0.688,0.085,47,Fast
4,1,1,12,1.322,0.135,44,Fast
4,2,2,23,1.172,0.086,44,Fast
4,1,1,5,1.023,0.136,41,Fast
4,2,1,45,0.696,0.144,41,Fast
4,2,2,46,0.997,0.576,44,Fast
4,2,1,12,1.522,0.079,44,Fast
4,2,2,33,1.072,0.106,47,Fast
4,2,2,23,1.283,0.421,47,Fast
4,1,1,46,0.856,0.12,44,Fast
4,2,1,21,1.281,0.311,44,Fast
4,2,2,78,0.843,0.026,47,Fast
4,2,2,23,1.477,0.046,47,Fast
4,1,1,67,0.972,0.641,44,Fast
4,1,1,78,0.837,0.09,44,Fast
4,2,2,23,1.087,0.241,41,Fast
4,2,2,21,1.302,0.151,41,Fast
4,2,1,12,1.852,0.156,38,Fast
4,2,1,11,1.647,0.08,41,Fast
4,2,2,11,1.958,0.091,44,Fast
4,1,1,34,1.687,0.114,44,Fast
4,1,1,67,1.084,0.455,41,Fast
4,1,1,77,1.412,0.116,41,Fast
4,1,1,98,0.892,0.216,38,Fast
4,2,1,11,1.293,0.066,38,Fast
4,1,1,78,1.302,0.125,41,Fast
4,2,1,13,2.237,0.156,41,Fast
4,1,1,77,0.863,0.095,44,Fast
4,2,2,67,1.127,0.12,44,Fast
4,1,1,78,0.987,1.142,41,Fast
4,2,2,65,1.032,0.381,41,Fast
4,1,1,75,0.877,0.211,38,Fast
4,1,1,74,0.913,0.3,38,Fast
4,1,1,88,0.802,0.815,35,Fast
4,2,1,65,0.957,0.711,35,Fast
4,2,1,1,1.617,0.161,38,Fast
4,1,1,67,0.777,0.516,41,Fast
4,1,1,67,0.897,0.271,41,Fast
4,2,2,76,2.352,0.206,38,Fast
4,1,NaN,NaN,NaN,NaN,38,Fast
4,1,1,33,1.408,0.966,41,Fast
4,1,1,67,1.322,0.36,41,Fast
4,2,2,45,1.442,1.301,38,Fast
4,2,2,65,0.896,0.21,38,Fast
4,1,1,78,1.547,0.02,35,Fast
4,1,1,76,0.838,0.783,53,Slow
4,1,1,98,0.585,0.19,53,Slow
4,2,2,78,0.822,0.27,50,Slow
4,1,1,88,0.767,0.081,50,Slow
4,2,2,66,1.018,0.331,47,Slow
4,1,1,78,0.947,0.61,47,Slow
4,2,2,43,1.562,0.277,44,Slow
4,1,NaN,NaN,NaN,NaN,44,Slow
4,1,1,78,0.544,0.703,47,Slow
4,2,2,34,0.882,0.401,47,Slow
4,1,1,76,0.893,0.35,44,Slow
4,1,1,89,0.882,0.171,44,Slow
4,2,2,99,0.802,0.364,41,Slow
4,1,NaN,NaN,NaN,NaN,41,Slow
4,2,2,43,1.624,1.657,44,Slow
4,2,2,56,0.822,0.881,44,Slow
4,1,1,78,0.652,0.401,41,Slow
4,2,2,12,1.538,0.44,41,Slow
4,1,NaN,NaN,NaN,NaN,38,Slow
4,1,NaN,NaN,NaN,NaN,41,Slow
4,1,1,87,1.27,1.265,44,Slow
4,1,1,87,1.142,1.2,44,Slow
4,1,1,87,0.827,1.031,41,Slow
4,2,1,12,1.537,0.203,41,Slow
4,2,2,79,0.877,0.931,44,Slow
4,1,1,89,0.807,0.806,44,Slow
4,2,2,87,0.647,0.751,41,Slow
4,2,2,89,0.643,0.55,41,Slow
4,1,1,89,0.907,0.795,38,Slow
4,1,1,23,1.077,0.806,38,Slow
4,2,1,34,1.783,0.43,35,Slow
4,1,1,45,1.017,0.225,38,Slow
4,1,1,65,0.847,0.38,38,Slow
4,2,1,67,0.827,0.261,35,Slow
4,1,1,21,2.037,0.361,38,Slow
4,2,2,43,1.038,0.21,38,Slow
4,2,1,34,1.312,0.761,35,Slow
4,2,1,12,1.802,0.09,38,Slow
4,1,1,65,1.498,0.445,41,Slow
4,1,1,78,0.813,0.321,41,Slow
4,2,1,12,1.678,0.181,38,Slow
4,1,1,76,0.727,0.611,41,Slow
4,2,1,43,1.057,0.171,41,Slow
4,2,2,45,0.912,0.17,44,Slow
4,2,1,32,1.227,0.286,44,Slow
4,2,2,56,0.781,0.221,47,Slow
4,1,NaN,NaN,NaN,NaN,47,Slow
4,1,1,78,1.034,1.13,50,Slow
4,1,1,79,0.767,0.881,50,Slow
4,1,1,56,1.617,0.196,47,Slow
5,1,1,50,1.86,1.815,53,Baseline
5,1,1,90,1.388,1.15,53,Baseline
5,2,2,55,2.097,1.864,50,Baseline
5,1,2,10,2.688,1.522,50,Baseline
5,1,1,80,1.661,0.571,53,Baseline
5,1,1,70,1.898,0.645,53,Baseline
5,1,1,45,2.155,0.921,50,Baseline
5,1,1,85,1.242,1.406,50,Baseline
5,1,1,70,1.352,1.296,47,Baseline
5,2,1,3,1.657,0.477,47,Baseline
5,1,1,75,1.291,0.971,50,Baseline
5,1,1,65,1.183,0.721,50,Baseline
5,1,1,50,1.675,0.423,47,Baseline
5,1,1,4,1.718,0.846,47,Baseline
5,1,1,55,1.707,0.796,44,Baseline
5,2,1,20,1.663,2.175,44,Baseline
5,2,2,20,1.932,1.607,47,Baseline
5,2,1,10,1.662,1.186,47,Baseline
5,1,1,35,1.092,0.971,50,Baseline
5,2,2,20,2.042,1.131,50,Baseline
5,2,2,20,1.628,0.851,47,Baseline
5,2,2,10,1.634,0.813,47,Baseline
5,2,2,25,2.027,1.096,44,Baseline
5,1,1,10,1.793,0.55,44,Baseline
5,2,2,40,1.982,0.676,41,Baseline
5,2,2,50,1.333,0.79,41,Baseline
5,1,1,70,1.267,0.675,38,Baseline
5,1,1,10,1.563,1.24,38,Baseline
5,1,1,20,1.732,0.691,35,Baseline
5,2,1,5,2.088,0.21,35,Baseline
5,2,1,10,1.627,0.736,38,Baseline
5,2,2,40,1.237,1.006,41,Baseline
5,2,2,20,1.799,0.481,41,Baseline
5,1,1,20,1.352,0.727,38,Baseline
5,2,1,10,1.907,0.361,38,Baseline
5,2,2,30,1.507,0.376,41,Baseline
5,1,2,10,1.838,0.946,41,Baseline
5,1,1,50,0.792,0.551,44,Baseline
5,1,1,70,1.113,0.636,44,Baseline
5,1,2,10,1.632,0.701,41,Baseline
5,1,1,40,1.098,0.626,44,Baseline
5,1,1,50,1.167,0.645,44,Baseline
5,1,1,30,1.197,0.507,41,Baseline
5,2,2,10,0.422,0.546,41,Baseline
5,2,2,10,1.387,0.892,38,Baseline
5,1,1,60,0.767,1.261,38,Baseline
5,2,1,20,1.382,1.091,35,Baseline
5,1,1,60,0.783,1.155,38,Baseline
5,1,1,20,1.557,0.961,38,Baseline
5,1,1,20,1.378,0.821,35,Baseline
5,2,2,30,1.525,1.56,53,Baseline
5,2,2,20,1.574,1.671,53,Baseline
5,2,1,10,1.577,0.991,50,Baseline
5,1,1,60,0.892,0.989,53,Baseline
5,1,1,60,1.327,1.331,53,Baseline
5,1,1,80,0.818,0.376,50,Baseline
5,2,2,80,1.357,0.896,50,Baseline
5,2,2,75,1.288,0.52,47,Baseline
5,2,2,50,1.152,1.056,47,Baseline
5,2,1,30,1.347,1.395,44,Baseline
5,2,2,30,1.382,1.111,47,Baseline
5,1,1,25,1.017,0.81,47,Baseline
5,1,1,30,1.172,1.471,44,Baseline
5,2,2,20,1.202,1.386,44,Baseline
5,2,2,15,1.602,0.346,41,Baseline
5,2,1,10,1.762,0.332,41,Baseline
5,2,2,10,1.522,0.49,44,Baseline
5,1,1,40,1.057,1.156,44,Baseline
5,2,2,30,1.133,0.866,41,Baseline
5,2,2,20,1.452,0.721,41,Baseline
5,2,2,20,1.738,0.751,38,Baseline
5,2,1,50,1.156,1.37,38,Baseline
5,1,1,65,0.858,0.991,41,Baseline
5,1,1,30,1.647,1.055,41,Baseline
5,1,1,75,0.863,0.935,38,Baseline
5,1,1,40,1.517,0.626,38,Baseline
5,2,1,10,1.497,0.33,35,Baseline
5,2,1,5,1.322,0.216,38,Baseline
5,1,1,10,1.766,0.327,41,Baseline
5,1,1,30,1.047,0.536,41,Baseline
5,2,1,10,1.652,0.31,38,Baseline
5,1,1,30,1.118,0.856,41,Baseline
5,1,1,70,1.093,0.42,41,Baseline
5,2,2,20,1.532,0.641,38,Baseline
5,1,1,10,1.657,0.646,38,Baseline
5,2,1,20,1.027,0.586,35,Baseline
5,1,1,45,1.781,0.43,38,Baseline
5,2,2,25,1.397,0.617,38,Baseline
5,1,1,40,1.067,0.565,35,Baseline
5,1,1,35,1.742,0.741,35,Baseline
5,2,1,20,1.613,0.856,32,Baseline
5,2,1,20,2.047,1.096,35,Baseline
5,2,2,75,1.363,0.69,38,Baseline
5,1,1,60,1.157,0.536,38,Baseline
5,1,1,50,1.558,1.401,35,Baseline
5,1,1,75,0.217,0.571,35,Baseline
5,2,1,20,1.678,0.791,32,Baseline
5,2,1,10,1.762,0.646,35,Baseline
5,1,1,40,1.227,0.451,38,Baseline
5,1,1,75,0.957,0.525,38,Baseline
5,2,2,80,0.805,1.609,53,Fast
5,1,1,75,1.053,0.38,53,Fast
5,1,1,80,0.948,0.506,50,Fast
5,1,1,65,1.697,1.41,50,Fast
5,1,1,85,0.725,1.056,47,Fast
5,1,1,50,1.177,0.295,47,Fast
5,2,2,75,0.871,0.721,44,Fast
5,1,1,75,0.652,0.835,44,Fast
5,1,1,90,0.647,1.056,41,Fast
5,1,1,65,0.998,0.321,41,Fast
5,1,1,50,0.867,0.421,38,Fast
5,1,1,65,1.052,0.735,38,Fast
5,1,1,30,1.402,0.396,35,Fast
5,1,1,10,1.242,0.475,35,Fast
5,2,2,20,1.305,0.371,32,Fast
5,2,1,15,0.882,0.558,32,Fast
5,2,1,30,1.157,0.466,35,Fast
5,1,1,20,1.127,0.705,38,Fast
5,2,1,5,1.542,0.342,38,Fast
5,1,1,45,0.831,0.776,41,Fast
5,2,2,20,1.527,0.581,41,Fast
5,1,1,15,0.877,0.901,38,Fast
5,2,2,50,1.142,0.45,38,Fast
5,2,2,30,1.368,0.34,35,Fast
5,1,1,25,1.242,0.321,35,Fast
5,2,1,25,0.777,0.75,32,Fast
5,1,1,10,1.657,0.381,35,Fast
5,1,1,40,1.067,0.48,35,Fast
5,1,1,20,1.482,0.906,32,Fast
5,2,1,15,1.547,0.626,32,Fast
5,1,1,20,1.327,0.99,35,Fast
5,2,2,10,1.722,0.566,35,Fast
5,2,1,10,1.567,0.59,32,Fast
5,1,1,5,1.559,0.531,35,Fast
5,1,1,25,1.307,0.945,35,Fast
5,1,1,20,2.012,0.896,32,Fast
5,2,2,60,1.212,0.465,32,Fast
5,1,1,50,1.357,0.646,29,Fast
5,2,1,25,1.717,0.336,29,Fast
5,2,1,30,2.122,1.154,32,Fast
5,1,1,45,1.212,0.615,35,Fast
5,2,1,20,1.712,0.682,35,Fast
5,2,1,20,1.372,0.68,38,Fast
5,2,2,35,1.477,0.655,41,Fast
5,1,1,65,0.832,1.14,41,Fast
5,2,2,85,1.017,0.861,38,Fast
5,1,1,70,1.268,0.21,38,Fast
5,1,1,65,0.727,0.471,35,Fast
5,2,2,50,1.648,0.625,35,Fast
5,1,1,80,0.942,1.2,32,Fast
5,2,2,70,0.955,2.103,53,Slow
5,1,1,75,0.85,0.94,53,Slow
5,1,1,65,0.952,1.385,50,Slow
5,1,1,85,0.722,0.811,50,Slow
5,2,2,85,0.992,0.982,47,Slow
5,2,2,75,1.032,0.481,47,Slow
5,2,2,65,1.212,0.236,44,Slow
5,2,2,55,0.993,0.901,44,Slow
5,2,2,40,0.988,0.586,41,Slow
5,2,2,65,1.112,0.71,41,Slow
5,1,1,70,0.972,0.74,38,Slow
5,1,1,30,1.542,0.277,38,Slow
5,1,1,65,0.902,0.541,35,Slow
5,2,1,20,1.397,1.225,35,Slow
5,1,1,40,0.912,0.565,38,Slow
5,1,1,65,0.767,0.781,38,Slow
5,2,2,25,1.663,1.055,35,Slow
5,2,1,10,1.367,0.44,35,Slow
5,2,2,35,1.243,1.201,38,Slow
5,1,2,10,1.497,0.34,38,Slow
5,1,1,65,0.803,0.806,41,Slow
5,1,1,75,0.762,0.546,41,Slow
5,2,2,20,1.772,0.256,38,Slow
5,1,1,20,0.997,0.891,38,Slow
5,2,2,50,0.972,1.117,35,Slow
5,1,1,50,1.217,0.521,35,Slow
5,1,1,45,0.967,1.126,32,Slow
5,2,1,10,1.798,0.991,32,Slow
5,2,1,20,1.092,0.655,35,Slow
5,2,1,20,1.578,0.486,38,Slow
5,2,2,10,1.732,0.95,41,Slow
5,1,1,50,0.788,0.465,41,Slow
5,1,1,30,0.778,0.635,38,Slow
5,1,1,30,0.867,1.011,38,Slow
5,2,1,10,1.172,0.435,35,Slow
5,2,2,10,1.412,0.595,38,Slow
5,2,1,20,1.642,0.541,38,Slow
5,1,1,30,1.202,0.332,41,Slow
5,2,1,15,1.592,0.516,41,Slow
5,2,2,20,1.552,0.86,44,Slow
5,2,1,15,1.752,0.405,44,Slow
5,2,2,75,0.962,0.632,47,Slow
5,2,2,80,1.097,0.626,47,Slow
5,2,2,30,1.507,0.571,44,Slow
5,1,1,90,0.628,0.846,44,Slow
5,2,2,70,1.052,0.416,41,Slow
5,2,2,65,1.353,0.636,41,Slow
5,1,1,60,0.927,0.726,38,Slow
5,1,1,70,1.017,1.32,38,Slow
5,1,1,85,0.827,0.986,35,Slow
6,1,1,80,0.879,2.456,53,Baseline
6,1,1,75,0.839,2.926,53,Baseline
6,2,2,3,3.418,0.934,50,Baseline
6,2,1,34,1.321,0.755,50,Baseline
6,1,2,66,0.882,1.495,53,Baseline
6,2,2,87,1.227,0.786,56,Baseline
6,1,NaN,NaN,NaN,NaN,56,Baseline
6,2,2,44,2.5,1.251,53,Baseline
6,1,1,11,1.242,0.316,53,Baseline
6,1,2,33,1.973,1.086,50,Baseline
6,1,2,55,2.307,1.89,53,Baseline
6,1,2,55,0.933,1.601,56,Baseline
6,1,2,55,1.327,1.161,59,Baseline
6,2,2,11,2.869,0.736,62,Baseline
6,1,2,55,2.147,1.306,62,Baseline
6,2,2,77,1.163,1.271,65,Baseline
6,1,2,77,0.947,1.181,65,Baseline
6,1,2,77,1.198,1.446,68,Baseline
6,1,2,65,1.317,1.915,71,Baseline
6,1,1,77,1.238,1.215,74,Baseline
6,2,2,88,1.132,1.851,74,Baseline
6,2,2,99,0.703,1.611,71,Baseline
6,2,2,99,1.071,0.886,71,Baseline
6,2,2,99,1.142,0.945,68,Baseline
6,2,2,99,0.901,1.126,68,Baseline
6,1,1,99,1.127,0.751,65,Baseline
6,2,2,99,1.122,0.706,65,Baseline
6,2,2,99,0.897,0.815,62,Baseline
6,1,1,32,2.277,1.111,62,Baseline
6,1,2,33,1.463,1.566,59,Baseline
6,1,1,44,1.537,1.071,62,Baseline
6,1,2,45,1.182,1.13,62,Baseline
6,2,2,77,1.112,0.786,65,Baseline
6,2,2,99,0.847,0.83,65,Baseline
6,1,2,66,1.558,1.845,62,Baseline
6,2,2,99,0.947,0.934,65,Baseline
6,1,1,99,0.907,2.116,65,Baseline
6,1,2,11,1.907,1.255,62,Baseline
6,1,2,34,0.813,0.886,65,Baseline
6,1,2,44,0.932,1.561,68,Baseline
6,2,2,88,0.928,0.646,71,Baseline
6,1,2,88,0.707,1.051,71,Baseline
6,2,2,99,0.98,0.532,74,Baseline
6,1,2,99,0.817,1.201,74,Baseline
6,2,2,99,0.967,0.685,77,Baseline
6,1,1,77,0.943,2.286,77,Baseline
6,2,2,99,0.977,0.801,74,Baseline
6,1,2,88,0.858,1.105,74,Baseline
6,2,2,99,1.177,1.261,77,Baseline
6,2,2,99,0.933,1.111,77,Baseline
6,2,2,99,1.06,0.996,53,Baseline
6,2,2,88,0.934,1.335,53,Baseline
6,2,2,88,1.217,1.116,50,Baseline
6,1,1,22,2.716,1.16,50,Baseline
6,1,2,44,0.946,0.61,47,Baseline
6,2,1,11,1.591,0.4,50,Baseline
6,2,2,12,1.937,0.925,53,Baseline
6,2,2,88,0.787,0.755,53,Baseline
6,2,2,88,0.762,1.166,50,Baseline
6,1,1,66,1.187,1.677,50,Baseline
6,2,2,88,1.042,2.255,47,Baseline
6,2,2,55,1.472,0.476,47,Baseline
6,2,2,77,1.017,0.466,44,Baseline
6,2,2,NaN,1.801,NaN,44,Baseline
6,1,1,1,3.577,1.085,41,Baseline
6,2,1,11,1.683,2.414,41,Baseline
6,2,2,1,1.642,1.485,44,Baseline
6,1,1,22,2.558,1.351,44,Baseline
6,2,2,5,1.887,3.094,41,Baseline
6,2,2,22,1.157,0.606,41,Baseline
6,2,2,33,0.988,2.165,38,Baseline
6,1,2,12,2.052,2.3,38,Baseline
6,2,1,4,1.193,1.111,41,Baseline
6,1,2,2,2.752,1.727,44,Baseline
6,2,2,2,1.742,0.695,47,Baseline
6,1,2,55,0.702,0.851,47,Baseline
6,2,2,66,1.072,0.865,50,Baseline
6,2,2,77,0.772,0.387,50,Baseline
6,2,1,4,0.946,1.015,47,Baseline
6,1,2,5,0.967,1.377,50,Baseline
6,1,1,32,1.926,1.376,53,Baseline
6,1,1,66,1.107,1.055,53,Baseline
6,1,1,45,1.032,1.321,50,Baseline
6,1,2,34,1.376,2.816,50,Baseline
6,1,1,65,1.007,2.805,53,Baseline
6,1,1,55,1.043,1.346,53,Baseline
6,1,1,56,1.197,3.055,50,Baseline
6,1,1,66,2.217,1.372,50,Baseline
6,2,2,66,1.182,1.7,47,Baseline
6,2,1,54,1.878,1.866,47,Baseline
6,1,1,77,0.852,0.861,50,Baseline
6,1,1,77,1.043,1.685,50,Baseline
6,2,2,66,1.215,1.191,47,Baseline
6,1,1,65,4.111,2.31,47,Baseline
6,2,2,78,1.067,1.307,44,Baseline
6,1,1,45,1.612,1.176,44,Baseline
6,2,2,56,2.412,1.247,41,Baseline
6,2,1,4,1.522,0.566,41,Baseline
6,1,1,66,1.077,1.166,44,Baseline
6,1,1,65,0.937,1.525,44,Baseline
6,1,1,33,1.074,0.949,53,Fast
6,1,1,33,0.937,1.23,53,Fast
6,2,2,77,4.002,2.64,50,Fast
6,2,2,88,0.797,0.826,50,Fast
6,2,2,88,0.782,1.226,47,Fast
6,2,2,99,0.257,1.316,47,Fast
6,2,1,5,1.182,1.539,44,Fast
6,1,2,43,0.852,0.635,47,Fast
6,2,2,88,0.777,0.63,50,Fast
6,2,2,99,0.787,1.091,50,Fast
6,2,2,21,1.017,1.098,47,Fast
6,2,2,88,0.592,1.111,47,Fast
6,1,1,77,1.177,0.951,44,Fast
6,1,1,88,0.892,1.322,44,Fast
6,2,2,87,1.117,1.79,41,Fast
6,1,1,66,0.362,2.126,41,Fast
6,1,1,65,1.757,0.601,38,Fast
6,1,1,32,1.132,0.596,38,Fast
6,1,1,21,4.788,1.301,35,Fast
6,2,2,44,0.912,0.59,35,Fast
6,2,1,12,1.817,0.761,32,Fast
6,2,1,12,0.556,1.095,35,Fast
6,1,2,21,1.492,1.135,38,Fast
6,2,1,4,1.122,1.084,41,Fast
6,1,1,43,0.877,1.346,44,Fast
6,1,2,32,1.162,1.056,44,Fast
6,1,1,2,0.557,0.955,47,Fast
6,1,1,34,0.967,1.151,47,Fast
6,1,1,43,1.052,0.641,44,Fast
6,2,2,77,0.972,0.876,44,Fast
6,2,1,11,2.253,1.126,41,Fast
6,2,2,76,0.657,0.692,44,Fast
6,2,1,12,1.492,1.011,44,Fast
6,1,1,3,1.117,0.791,47,Fast
6,1,1,45,0.893,0.646,47,Fast
6,2,1,11,1.022,2.79,44,Fast
6,1,1,45,0.703,0.415,47,Fast
6,2,2,55,1.562,1.29,47,Fast
6,2,2,77,0.953,1.625,44,Fast
6,1,2,77,0.602,2.116,44,Fast
6,1,2,77,1.213,1.681,47,Fast
6,1,1,66,0.542,0.821,50,Fast
6,1,2,77,0.722,1.176,50,Fast
6,1,2,86,0.977,0.411,53,Fast
6,1,2,89,0.651,1.387,56,Fast
6,1,1,88,0.952,1.446,59,Fast
6,2,2,98,0.997,1.045,59,Fast
6,1,1,34,1.828,0.926,56,Fast
6,1,2,66,0.886,1.192,56,Fast
6,2,2,66,1.073,1.256,59,Fast
6,2,2,55,1.089,0.675,53,Slow
6,2,2,66,0.874,0.71,53,Slow
6,1,1,44,1.048,1.225,50,Slow
6,1,1,55,0.817,0.385,50,Slow
6,2,1,33,1.112,1.096,47,Slow
6,2,1,12,1.437,1.576,50,Slow
6,1,1,66,0.561,0.672,53,Slow
6,2,2,65,1.032,0.876,53,Slow
6,1,1,32,0.955,1.091,50,Slow
6,2,2,76,0.787,0.676,50,Slow
6,2,2,88,0.917,1.091,47,Slow
6,2,1,1,1.523,0.461,47,Slow
6,2,2,44,1.461,1.141,50,Slow
6,2,2,45,0.982,0.785,50,Slow
6,2,2,65,0.982,1.625,47,Slow
6,1,1,66,0.582,0.78,47,Slow
6,2,2,88,0.837,1.286,44,Slow
6,2,1,11,1.19,0.281,44,Slow
6,2,1,11,1.002,1.05,47,Slow
6,1,1,44,0.632,1.111,50,Slow
6,2,2,66,1.182,1.416,50,Slow
6,2,2,55,1.117,0.967,47,Slow
6,1,1,65,1.122,0.98,47,Slow
6,1,1,45,0.982,0.916,44,Slow
6,1,1,67,0.598,2.91,44,Slow
6,1,1,56,1.782,0.541,41,Slow
6,1,1,56,1.358,3.475,41,Slow
6,2,2,1,1.167,0.311,38,Slow
6,1,1,1,1.553,0.576,38,Slow
6,2,2,1,1.687,0.571,35,Slow
6,2,1,1,1.412,0.63,35,Slow
6,2,2,21,1.631,1.467,38,Slow
6,1,1,12,1.127,0.396,38,Slow
6,2,2,55,0.882,1.157,35,Slow
6,2,2,34,1.357,1.086,35,Slow
6,2,1,67,0.832,1.61,32,Slow
6,1,1,45,1.023,1.101,35,Slow
6,2,1,23,1.775,0.461,35,Slow
6,2,2,34,0.788,1.165,38,Slow
6,1,1,2,1.298,1.526,38,Slow
6,2,2,33,1.018,0.941,35,Slow
6,2,2,22,1.026,1.084,35,Slow
6,1,1,43,0.768,1.226,32,Slow
6,1,1,39,1.132,1.791,32,Slow
6,2,2,44,0.867,0.656,29,Slow
6,2,1,1,1.302,0.266,29,Slow
6,2,2,1,0.952,0.696,32,Slow
6,1,1,2,1.733,0.58,32,Slow
6,1,1,34,0.812,0.64,29,Slow
6,1,1,1,1.273,0.806,29,Slow
7,2,2,80,3.29,1.206,53,Baseline
7,2,2,99,1.9,0.6,53,Baseline
7,1,1,80,2.087,0.43,50,Baseline
7,1,1,99,1.637,0.835,50,Baseline
7,2,2,90,1.627,0.193,47,Baseline
7,1,1,70,2.557,0.35,47,Baseline
7,1,2,20,2.507,0.029,44,Baseline
7,2,2,99,1.717,0.912,47,Baseline
7,1,1,90,2.537,0.175,47,Baseline
7,1,1,40,2.097,1.317,44,Baseline
7,1,2,30,2.051,0.61,44,Baseline
7,2,2,99,1.817,0.245,47,Baseline
7,2,2,99,1.962,1.256,47,Baseline
7,1,2,56,2.547,0.845,44,Baseline
7,2,2,99,1.827,0.436,47,Baseline
7,2,2,99,1.667,0.455,47,Baseline
7,2,2,99,1.608,0.47,44,Baseline
7,2,2,99,1.692,0.695,44,Baseline
7,1,1,50,1.958,0.23,41,Baseline
7,2,NaN,NaN,NaN,NaN,41,Baseline
7,2,2,90,1.357,1.305,44,Baseline
7,2,2,50,2.302,0.09,44,Baseline
7,2,2,70,2.498,0.836,41,Baseline
7,2,1,10,2.842,0.129,41,Baseline
7,2,2,70,1.615,0.015,44,Baseline
